,salario
2097,45634.89191299438
2098,50269.705023501345
2099,37058.905615513795
2100,34670.87655214842
2101,48346.90225114453
2102,46842.69872257463
2103,58817.36124127888
2104,49078.07748558924
2105,28699.14345235146
2106,43520.069393165955
2107,45554.0552476364
2108,49790.09351307411
2109,48012.95571997703
2110,47179.749842566016
2111,30167.631920154112
2112,24870.06845865527
2113,58993.191957976895
2114,35556.31151130043
2115,51229.74399913468
2116,52593.7403659474
2117,46011.9186236822
2118,41414.026335834234
2119,51972.686065350856
2120,60633.696952875056
2121,31746.508236139038
2122,52513.01805764382
2123,31292.99028145936
2124,43050.087535813276
2125,43801.87342925582
2126,37040.75714078904
2127,38184.14361921207
2128,45257.06737431656
2129,53886.10703593468
2130,56689.32438557825
2131,44199.30295705398
2132,62745.85140548117
2133,47191.45255600316
2134,36031.6351456773
2135,28341.56833413866
2136,29956.944275747883
2137,32390.655973610643
2138,61355.39814551562
2139,39539.9646044556
2140,56492.58779049947
2141,58479.98965529945
2142,37909.088631381455
2143,44557.431294020374
2144,31569.78802568472
2145,36398.727477057015
2146,46059.26131471967
2147,35471.404637650056
2148,49882.94106857163
2149,38760.83765292734
2150,42903.457452902716
2151,49408.779382924185
2152,51984.69041420189
2153,24518.76340003311
2154,39962.74222949888
2155,50728.1926650836
2156,51844.33558804277
2157,50882.02594818648
2158,43136.99921426637
2159,58416.23687659158
2160,51421.45390019291
2161,65613.8153742145
2162,32943.31505560657
2163,37060.880394028965
2164,44495.14306982629
2165,49310.322656985256
2166,39111.603161613064
2167,57116.60361489636
2168,52971.76986648925
2169,41274.34347518206
2170,53386.136423847856
2171,34240.29581373924
2172,44192.283732389034
2173,47576.51131959873
2174,36757.77224417012
2175,41360.868647164905
2176,47873.27442971139
2177,49073.69534163268
2178,32401.55984159297
2179,65174.52367222316
2180,43595.27348889514
2181,39482.51049157141
2182,44634.79281618976
2183,46856.29847285965
2184,37091.02774337293
2185,56865.89352114146
2186,33598.31925472713
2187,36785.11668927177
2188,46916.9946085048
2189,42922.21653923566
2190,39064.69162888725
2191,36938.02546589546
2192,40972.38523761612
2193,47821.652794180394
2194,64674.138418567076
2195,37137.76499606906
2196,48813.382119701535
2197,47434.404733824456
2198,43937.7028623168
2199,32157.773271975315
2200,49035.88042586871
2201,20039.01351337611
2202,39679.639418380364
2203,43255.239217658105
2204,53385.458667565734
2205,46903.50417184681
2206,27281.667094040084
2207,50507.541078658556
2208,42687.96210236369
2209,46197.711593958935
2210,41394.72817841007
2211,40661.8094064297
2212,34138.51310314684
2213,51751.48794288533
2214,44963.431575265655
2215,17057.744467007735
2216,49116.05528128712
2217,59953.59480847287
2218,36254.60378535838
2219,42797.05842139798
2220,53692.95604355703
2221,29192.552225231928
2222,36460.51565166488
2223,41674.983971681744
2224,42370.95167463274
2225,44628.401233846074
2226,38743.80736780992
2227,51604.812709779784
2228,50126.233178039605
2229,59615.08618038949
2230,61616.90752892909
2231,43613.008699406884
2232,34941.79702539664
2233,40363.14296846347
2234,47693.10771748676
2235,47531.950242768464
2236,40385.276786801296
2237,49414.961432971126
2238,25119.455273536558
2239,38362.766906411416
2240,44262.239922819426
2241,46913.38907541499
2242,33567.91465388262
2243,18662.575362441792
2244,41302.6800181118
2245,48180.65875731179
2246,45536.41802467671
2247,50785.825558584176
2248,41722.25992366517
2249,40162.77087818133
2250,57055.47277497386
2251,46782.63975807366
2252,33615.53843584178
2253,42143.704907603555
2254,46218.57012459354
2255,34514.96367006601
2256,54459.16490430643
2257,34782.20203046195
2258,55026.18880976226
2259,31181.1577839179
2260,52242.249524956555
2261,44267.48611568442
2262,56086.54571407693
2263,32623.394536973712
2264,48381.08190129122
2265,45518.24156198678
2266,35588.95924538062
2267,49868.875142906676
2268,51938.389374611994
2269,47731.83111664136
2270,24358.277476787098
2271,39087.02631765526
2272,46479.01650698583
2273,60361.70140509823
2274,42724.11007414191
2275,46660.05777991564
2276,46074.510044049144
2277,45185.54560974208
2278,45029.5024605611
2279,35727.313127255555
2280,60325.30528218687
2281,47180.1585976173
2282,45118.394417015
2283,54343.85935285434
2284,48486.848466392985
2285,55850.85629524666
2286,43467.25659372683
2287,55622.79929725378
2288,42577.9489663723
2289,62262.45855973129
2290,56195.83835123376
2291,43328.962939165314
2292,56666.976248866595
2293,32047.98260481614
2294,66107.07558692849
2295,36302.642455215144
2296,47304.493474127026
2297,52038.555201601725
2298,36763.065607786426
2299,45775.86158733633
2300,42062.63905505045
2301,46079.81708652486
2302,49733.38759555428
2303,38319.75416405797
2304,42108.54859714651
2305,62677.85899621149
2306,36923.28725930272
2307,59240.328185950886
2308,44650.61837592704
2309,58154.19397248481
2310,27661.10142927171
2311,50627.72863127155
2312,44860.69439915716
2313,28251.009286111588
2314,64124.29028859976
2315,35795.411390770816
2316,34867.82418863695
2317,36841.909703891506
2318,32374.12563771607
2319,35365.36217018506
2320,43118.48696616278
2321,21850.02123575265
2322,34949.110694519186
2323,50190.87853471762
2324,44504.48515550636
2325,50603.26387640282
2326,46938.15234891387
2327,36802.24886723504
2328,38790.140738955175
2329,37565.10239957798
2330,48040.45519837771
2331,25650.110590025226
2332,45516.007967953585
2333,54031.092735028666
2334,59482.69501983044
2335,43702.00236048525
2336,38009.50200382821
2337,41269.28401850334
2338,53873.05156702061
2339,46314.45670289587
2340,44304.87436210912
2341,47122.11302068056
2342,17295.99267646188
2343,50870.04055395632
2344,44416.99315387735
2345,46058.848959834286
2346,49392.16821119885
2347,43119.02219118487
2348,47940.78729355072
2349,31614.737988710633
2350,63550.41644552462
2351,49188.18772418804
2352,47276.16745350983
2353,35867.64412401809
2354,30644.14975416317
2355,65973.3916898221
2356,44161.06515243971
2357,35050.242431597355
2358,31781.592266684853
2359,35902.66523769849
2360,45632.04451258693
2361,50651.03628344391
2362,54634.70012355417
2363,44587.941996593065
2364,56367.81538159845
2365,52616.02547952854
2366,44260.92953837607
2367,50602.137463755265
2368,45500.89142536439
2369,26010.083290331644
2370,44469.097029951714
2371,53551.33774790792
2372,49457.97198140813
2373,38801.37891613181
2374,28401.602996014837
2375,54874.97820076517
2376,51948.58554745198
2377,47320.964433196124
2378,54402.905924223494
2379,43747.14092926686
2380,39782.000479206006
2381,38985.889152978736
2382,49082.181477220016
2383,44972.34629192835
2384,48882.072404908846
2385,39222.901190472214
2386,58307.72513213511
2387,25874.248471816074
2388,53951.94019814044
2389,36936.955838646354
2390,29112.998567596565
2391,44150.89257991774
2392,58598.982774902266
2393,47405.88196368502
2394,40466.77522739544
2395,56047.07057485047
2396,40336.25833491552
2397,50331.691756459535
2398,32906.526192498335
2399,46439.23758541669
2400,50277.63993018232
2401,49336.72601257581
2402,50922.711276720394
2403,42470.71872380165
2404,61727.86147434107
2405,19115.846706470475
2406,41771.52624924157
2407,60784.293100437906
2408,42979.76562891254
2409,37398.92382614579
2410,33472.91408375543
2411,57669.571408200034
2412,38872.72045882505
2413,36803.03457438949
2414,54974.35889775426
2415,43235.77214324315
2416,50531.95601768375
2417,42503.65371998935
2418,49481.93124394121
2419,46138.053391653564
2420,48473.21643429979
2421,33452.693474894375
2422,49087.58563750305
2423,28685.263215449915
2424,48987.871964799815
2425,40091.386052577
2426,50773.12630803743
2427,46523.22821927516
2428,31656.054130124503
2429,36469.43577758777
2430,59571.74059751919
2431,52228.821678265704
2432,51986.476629858036
2433,51646.90090955363
2434,47650.67523667075
2435,54394.40599215438
2436,30127.74441784087
2437,44732.43821965259
2438,51637.38108804143
2439,45561.514120536034
2440,44891.66791037055
2441,45178.50112532848
2442,40573.994877448386
2443,51201.42119755217
2444,46465.79070312768
2445,54851.35080655494
2446,46502.071371103906
2447,48772.84813618491
2448,30833.84312518767
2449,25813.266778390556
2450,42247.88588468746
2451,34966.26740503268
2452,59515.52774046874
2453,56031.0778225939
2454,38421.528403523494
2455,44580.083501027526
2456,59541.69076968477
2457,36831.167551520484
2458,60319.27497702536
2459,46745.2703741815
2460,42215.91012469662
2461,42289.12041494401
2462,37656.81601066387
2463,42469.67746128135
2464,43270.14749432567
2465,47556.90350395113
2466,46423.804769131755
2467,43880.739732679336
2468,57612.8589673884
2469,47306.4573326945
2470,37163.962953052396
2471,56682.04336938738
2472,45550.947085448584
2473,43985.04328510511
2474,41438.618772793845
2475,51633.183341121156
2476,55324.107011120315
2477,31019.086747864698
2478,60396.44223988011
2479,34899.15593423254
2480,53051.14524919149
2481,48650.24468256609
2482,31177.974040266672
2483,18921.6522044119
2484,57930.34429063229
2485,33569.06098973172
2486,59359.720038443935
2487,37370.08752183286
2488,29584.782407329578
2489,49145.63480111894
2490,41059.79270007376
2491,64702.32418690961
2492,29749.55514648935
2493,43387.91575407469
2494,60780.77541986522
2495,50244.91819764329
2496,40947.04018180911
2497,45630.351981816384
2498,38566.61163880935
2499,21880.224334626357
2500,53007.82775128716
2501,51991.53074727263
2502,44752.886953010275
2503,47591.48623046964
2504,44787.94473601265
2505,52598.26651176445
2506,55533.16770884658
2507,41855.607749243194
2508,41279.17969164078
2509,39981.66785279203
2510,64700.262518359974
2511,47763.38531084666
2512,48782.26211581592
2513,48398.44538224859
2514,32010.460339020705
2515,39538.003061205694
2516,51162.97075342119
2517,45161.49230624425
2518,38127.14385685039
2519,45294.619530011325
2520,54787.6453013082
2521,52187.81810337345
2522,60381.31961928634
2523,41743.647941955045
2524,27705.61243015637
2525,33013.200601411685
2526,33977.226586653625
2527,47270.912928562975
2528,48736.45143635668
2529,36049.24502933685
2530,43964.743340421875
2531,31923.736500637762
2532,36306.60624618371
2533,45980.973945234786
2534,39956.03247755854
2535,64655.110941950865
2536,50019.71226291921
2537,34890.779044936375
2538,32853.77305348715
2539,46522.98329562303
2540,55977.74135382945
2541,55607.57493823524
2542,44322.12964068469
2543,66959.72894199818
2544,46625.86834708588
2545,60573.49305786495
2546,39515.53777689504
2547,46972.08495057563
2548,44334.4223439197
2549,64371.84414766675
2550,31852.303779763897
2551,49865.72696409815
2552,51812.595064109475
2553,41425.01239166661
2554,50608.29214437089
2555,46236.70933077705
2556,49522.56799888206
2557,52038.812213732526
2558,46284.16665945592
2559,27430.71538816359
2560,39504.93915170298
2561,48267.55235437244
2562,42120.22745028916
2563,38358.50745450755
2564,38129.22415586875
2565,30179.64835525812
2566,26408.60269818454
2567,43048.06509633418
2568,53800.87055625246
2569,38101.990214624595
2570,35105.72190187314
2571,45651.56392303805
2572,46679.0877468079
2573,44548.87505335398
2574,42248.072279698186
2575,46673.51697876739
2576,51359.24839666822
2577,54771.75676567112
2578,56123.80131003936
2579,54553.424498124135
2580,44836.10837903445
2581,52380.53136382152
2582,51122.72111484399
2583,26942.44542101995
2584,37152.305036644226
2585,41209.80241064607
2586,57830.631538361195
2587,36229.49998541409
2588,50816.9017196847
2589,36423.65005343685
2590,49045.79515912826
2591,39564.50924774957
2592,38353.09244253523
2593,61172.22619055967
2594,53978.970528264
2595,54433.14118127768
2596,40080.72798871271
2597,66429.71152259482
2598,41840.62359277714
2599,50105.244374493006
2600,47416.28750408708
2601,36452.55530870062
2602,55760.70644565973
2603,49145.92775171073
2604,58526.25082261201
2605,50626.12648438818
2606,36436.715918990216
2607,54684.5371873653
2608,60877.26591021636
2609,30426.90831057763
2610,56039.242714211476
2611,51853.81245898278
2612,32020.254543789713
2613,24874.357070529055
2614,36622.4111563686
2615,36078.724153342555
2616,52901.30515545002
2617,55121.86867895656
2618,50701.137648781645
2619,36643.78177458495
2620,42849.16733573112
2621,40786.7597668332
2622,36689.025705927554
2623,46810.680190156585
2624,36079.47409715088
2625,60339.41533338901
2626,42086.368017453686
2627,49616.70451672113
2628,40731.540329131036
2629,33681.50518693332
2630,40558.720011249636
2631,48374.3473692263
2632,62146.507752518555
2633,44714.211346085256
2634,56436.77125033736
2635,32896.19391462932
2636,33697.80503674033
2637,31761.68828898869
2638,46116.885858713475
2639,39682.02633243452
2640,38216.07633713153
2641,55994.09379112098
2642,50697.30488289065
2643,29224.258852601124
2644,36462.071563517784
2645,49528.08585658094
2646,47182.644147278406
2647,55662.125604620334
2648,49725.859885229846
2649,40150.73746389195
2650,37685.2685699857
2651,23365.770863327438
2652,38374.4809285317
2653,41633.81700074395
2654,49162.6124495009
2655,40812.51830867007
2656,56489.76719738191
2657,42791.50338778027
2658,55093.45622640923
2659,55863.666214921235
2660,43654.240464600785
2661,35481.62386271004
2662,36364.24099010328
2663,41643.15683891124
2664,41519.92437598911
2665,41992.27180111587
2666,47921.993179801626
2667,50995.701632622244
2668,41708.03953671203
2669,46206.934736407675
2670,32335.366697843914
2671,21342.241085001093
2672,34766.96074851265
2673,65432.9644742182
2674,42325.10556622139
2675,54129.34688364399
2676,50380.69400513784
2677,43529.6960889394
2678,32439.85074064163
2679,50273.84894795724
2680,38522.26172656354
2681,36959.06118002188
2682,32615.12423323978
2683,50432.010584466836
2684,49984.08722251875
2685,31439.099479076984
2686,44883.77940015341
2687,51006.708235875754
2688,43063.59927953346
2689,50316.43262860485
2690,52330.35202653074
2691,45554.57985970657
2692,57372.51205487479
2693,54782.024944748395
2694,31132.135600732123
2695,36724.68374694108
2696,45396.45574989772
2697,45714.38983396268
2698,19392.26361803555
2699,38986.67701495896
2700,42751.04730645694
2701,41705.387261775926
2702,62852.61328641388
2703,51535.92009282942
2704,38711.08886242557
2705,43977.91863409434
2706,42274.17794344541
2707,31372.6022729055
2708,34873.89333069092
2709,35654.68298758384
2710,39702.733775014756
2711,43202.4906188368
2712,61357.15917365932
2713,66929.90923379123
2714,42735.91742445057
2715,39053.35448869171
2716,55150.51767908412
2717,63256.94591944977
2718,48173.09857821188
2719,58675.98780250207
2720,56267.8655547278
2721,42661.05280755378
2722,37689.083964312355
2723,65385.06035435083
2724,44771.54789889793
2725,49792.779764941704
2726,39486.15515803193
2727,44808.18953905915
2728,41024.08954400661
2729,51702.891603457436
2730,24748.05260948719
2731,48786.187662075914
2732,50946.95962090239
2733,28546.35343075444
2734,49944.01577221796
2735,59674.628940862276
2736,59403.0031678715
2737,56459.25627137674
2738,40132.90239576534
2739,43007.13295391345
2740,47335.617850609284
2741,35402.314347751744
2742,51440.822642121835
2743,14295.778471899524
2744,51700.132365973775
2745,51966.15197186765
2746,47519.88924512657
2747,59189.87090323644
2748,51898.82409262029
2749,49007.57046643535
2750,51270.507515039186
2751,58856.66975331499
2752,28868.99519617421
2753,29356.199789886472
2754,30819.12891209394
2755,56100.31799638309
2756,62544.64534554297
2757,36798.52388726244
2758,37954.142526753785
2759,52408.36825951188
2760,58255.525043365255
2761,51938.134728204845
2762,59567.406605608274
2763,37199.687177106396
2764,46213.41200706309
2765,46003.58369891136
2766,49441.42784965844
2767,19133.03893217996
2768,48248.90582483722
2769,30147.98288258574
2770,41084.98285541755
2771,52871.27290277736
2772,40712.30743594466
2773,40281.7572522268
2774,20981.8685025186
2775,48191.70279316539
2776,55463.595757031544
2777,32433.201392038853
2778,35838.01461149976
2779,38723.94916013832
2780,28559.759810547617
2781,75130.7278543805
2782,50241.374181257255
2783,54987.358058836646
2784,45935.535715111604
2785,55195.83106881622
2786,55855.40978760578
2787,35692.84119578583
2788,66560.62501744766
2789,31400.578064181856
2790,32732.501964948045
2791,49106.05847671642
2792,57489.81339254024
2793,39420.63991595941
2794,45150.898949619994
2795,42166.294045995644
2796,55157.82624661261
2797,40452.74626056484
2798,55047.79951133028
2799,51538.91608848082
2800,52539.596336429684
2801,57114.00912968702
2802,31674.970848772442
2803,63841.094341964235
2804,50035.87873242674
2805,34535.04173601421
2806,32696.062217676754
2807,36564.74873624822
2808,41427.55842406286
2809,40608.99789793766
2810,34248.807792797576
2811,37787.58549328116
2812,41783.13260007851
2813,54540.11091505205
2814,49105.20771276511
2815,40842.01790586767
2816,56839.78744055313
2817,37872.86929706496
2818,46594.982578088806
2819,55899.440221277124
2820,42309.31077875227
2821,37703.26124135785
2822,49859.00816230204
2823,41393.47471829424
2824,35216.39298586942
2825,46493.609783436215
2826,32541.551154945617
2827,32560.85943927225
2828,45908.865089814986
2829,43234.85796112745
2830,43031.4916951438
2831,44303.77307532398
2832,51864.411952016075
2833,45568.52472771583
2834,57566.720552720566
2835,32855.738064628466
2836,44274.84779896248
2837,55481.58109928372
2838,52294.06933521468
2839,53644.18311938452
2840,40006.65748625457
2841,48504.07586274424
2842,47447.42708988551
2843,41986.176489614845
2844,23614.72012604356
2845,52268.94495881243
2846,47262.895994264836
2847,46330.66058404576
2848,41299.38994588499
2849,52222.78809383288
2850,33491.81404276265
2851,49836.57819048998
2852,48797.55217538607
2853,35626.40125619711
2854,39650.60486490092
2855,44753.932465623875
2856,56655.72499522062
2857,36088.43440475601
2858,66521.22133908115
2859,47784.534687959414
2860,41323.57747008926
2861,54136.53207324678
2862,42172.50992220079
2863,56804.47942967467
2864,47677.37345234604
2865,26909.451645808866
2866,59614.48391854984
2867,42389.11819409888
2868,47388.06333638381
2869,45362.5171686978
2870,39571.72837108727
2871,37827.62827856737
2872,53444.955502178294
2873,39839.69564922053
2874,33930.28768234093
2875,32059.02768476586
2876,50505.25767710426
2877,35940.35990002371
2878,54881.00270968797
2879,42377.564306561944
2880,46990.97994652312
2881,56937.24801727582
2882,21488.183725210285
2883,44487.375492513966
2884,25750.712457667487
2885,44667.81876956641
2886,34220.56006089822
2887,56826.63035317078
2888,31821.772415813055
2889,48348.214492885476
2890,53495.96836398689
2891,50864.11810558569
2892,33992.58721075352
2893,48593.33890575628
2894,46459.27860771703
2895,59731.33621207582
2896,51451.72789748761
2897,31900.734384409352
2898,43469.23720581072
2899,42795.61845995647
2900,36237.17974831784
2901,39393.35574049908
2902,59521.94328827447
2903,48821.11525295355
2904,52145.13340821624
2905,42201.6689403893
2906,39099.00267996647
2907,52070.19456651674
2908,44642.348686880796
2909,39142.44257547502
2910,51889.49335212896
2911,46161.02379037281
2912,57872.01968251642
2913,53362.77149084612
2914,42254.40405001983
2915,52897.27582543085
2916,35639.69315631795
2917,33871.52321621967
2918,56254.70377151528
2919,40295.68314068833
2920,47428.99568840842
2921,55451.49165466563
2922,54099.098299938334
2923,34996.76647354558
2924,30162.014394064696
2925,42678.174258895204
2926,42065.311927584175
2927,41168.76326509664
2928,18920.42828449791
2929,49686.64634382605
2930,44958.73624590573
2931,26607.150206203234
2932,45284.83659889038
2933,49040.978051513965
2934,59030.041800528066
2935,51224.71793069409
2936,55459.31008794819
2937,47945.774103225405
2938,43969.35359081351
2939,49128.022309355954
2940,43922.62375329193
2941,44101.11507070139
2942,41937.48087181707
2943,52287.50641954021
2944,39643.109380499736
2945,44456.384791427954
2946,53591.86242363772
2947,38024.41930414306
2948,44775.223518850464
2949,35577.78614293075
2950,60900.41704045691
2951,56187.257608920074
2952,40136.25579719975
2953,58642.229940138604
2954,45908.84426609688
2955,51546.24764683127
2956,42738.73565325997
2957,35681.244786149175
2958,62675.22752946365
2959,33624.67291618792
2960,36955.53182742765
2961,28649.800189166912
2962,55281.78185151236
2963,44101.62982204906
2964,36462.50521898291
2965,51770.57632126338
2966,49122.858057716745
2967,38944.00078740542
2968,30346.54697809797
2969,31144.371864991786
2970,39835.321746253554
2971,35694.75553759128
2972,45321.531933502905
2973,36541.27176677138
2974,45709.248235470885
2975,37259.49020640103
2976,46496.8009934421
2977,46042.28630210816
2978,40457.0065037889
2979,46955.188693157565
2980,41813.1776657175
2981,40573.76581318696
2982,43713.59720926503
2983,55522.08444845833
2984,34928.83842723776
2985,34875.31730602001
2986,59977.13323713379
2987,33394.652114431614
2988,39970.13872872751
2989,41260.049661661425
2990,47242.80125019278
2991,35729.18269927614
2992,37672.25663395956
2993,35506.06114933005
2994,37625.486994942024
2995,45813.88898852664
2996,43214.5119446889
2997,49719.20560330058
2998,45285.57105163933
2999,41234.58953629781
3000,48068.332688331204
3001,45734.133146768414
3002,43072.90645689837
3003,25976.82088277717
3004,44933.29451397569
3005,56139.96053949597
3006,28336.24817364373
3007,62901.3832613653
3008,61177.270610298794
3009,48444.73562242982
3010,38962.5477113246
3011,58309.25862939385
3012,50322.379331182674
3013,47763.858241449394
3014,54084.89205331671
3015,52371.06839232243
3016,59619.65884080889
3017,43805.920396599555
3018,37139.55529872979
3019,40647.730311633364
3020,58814.152629443575
3021,32848.72860515559
3022,45402.116530954256
3023,22613.70168480554
3024,43298.77063690775
3025,41962.68184981841
3026,53874.99333316494
3027,59560.11007649413
3028,27234.077763663754
3029,32288.919560937684
3030,35596.55663390454
3031,38602.32830594421
3032,53088.27771952568
3033,39304.64259267798
3034,56677.567630041725
3035,32956.06043389253
3036,40509.40712621592
3037,64655.692827422274
3038,57567.897127405944
3039,50889.44169043478
3040,35415.78142697639
3041,39239.03689480084
3042,34403.04007255028
3043,40867.10964926062
3044,41827.96574190866
3045,28098.927777478784
3046,54930.79610552944
3047,51417.718339023
3048,65206.17462321958
3049,41893.967569371955
3050,40737.656617763314
3051,45684.5714137273
3052,43184.62578569349
3053,34257.11465598216
3054,49668.847194624475
3055,50628.63467890695
3056,37244.00409723579
3057,54830.21937246589
3058,60315.58044743432
3059,49958.837451544925
3060,40882.82376678921
3061,40303.02434698134
3062,40981.700742626854
3063,48877.14118176158
3064,56618.87407236782
3065,36931.19805419387
3066,47713.30312560692
3067,46627.6380142481
3068,52227.27456710316
3069,37410.408438405015
3070,60721.74485091903
3071,18427.195825065464
3072,51849.7893017637
3073,29721.28414064538
3074,56207.10457436394
3075,59121.796569537255
3076,44384.80982976027
3077,63895.19062345175
3078,41004.50465822127
3079,56494.291230424904
3080,44345.13570090276
3081,29049.253780940326
3082,29422.783670806784
3083,41568.95775358961
3084,45172.29740913451
3085,60688.30826873737
3086,46321.21887905239
3087,44917.616051996236
3088,50557.056424773175
3089,47950.39957021819
3090,29205.178603942237
3091,27825.509752235306
3092,46147.17464261665
3093,48170.29621568773
3094,31890.076482787095
3095,37880.84531637385
3096,59047.71068548596
3097,34800.37555263337
3098,50985.13672790948
3099,49181.76424754148
3100,39939.24471236479
3101,36131.4906378771
3102,34746.380825827044
3103,46197.329743185364
3104,40467.501493051925
3105,36532.74380001261
3106,55007.423684458874
3107,41212.11906065047
3108,34347.05013966604
3109,41045.120773909824
3110,45400.80030201397
3111,48759.85774315667
3112,43501.958685942045
3113,51534.488340070115
3114,49646.55070528077
3115,29959.32068524447
3116,42836.4254080299
3117,44098.930693797694
3118,41162.35150416418
3119,38669.030925252206
3120,41667.999433521545
3121,57048.66852426454
3122,55441.38646255036
3123,61104.026695488574
3124,33816.506029159136
3125,49779.08040429884
3126,51411.41815368126
3127,38174.445290053685
3128,48815.33502753396
3129,51576.80633878199
3130,54516.532414845075
3131,37355.94418193607
3132,54931.61877050712
3133,44319.9425819394
3134,39485.5761118838
3135,57088.768824309154
3136,52651.41418990544
3137,46993.60901301952
3138,50218.4198841137
3139,36477.96568583134
3140,47906.28369675696
3141,41520.7575076669
3142,53984.08655015047
3143,45961.88332688037
3144,49244.725520113236
3145,60084.63890364775
3146,43371.38322988974
3147,50480.891162635446
3148,33616.52685760387
3149,34410.291669715174
3150,45352.48904574036
3151,48275.30025066335
3152,56898.784087019565
3153,47115.86886013057
3154,31794.18468394188
3155,35075.939851405
3156,55214.32546207178
3157,29255.411046770423
3158,56152.16045289164
3159,23300.253252493847
3160,42830.07284869117
3161,51615.72615690525
3162,45941.52430061763
3163,37407.41138730222
3164,50987.85522679569
3165,35866.81036791576
3166,43833.76978099621
3167,34074.607610445
3168,50534.815249824474
3169,54845.23020332839
3170,43977.83562906475
3171,42827.41535991989
3172,48217.308400618305
3173,47776.62667523394
3174,44391.277615400446
3175,44490.497476428536
3176,39733.98253131089
3177,43903.59739005615
3178,37302.318966392435
3179,49763.31148459419
3180,47100.2315950057
3181,36957.777540152354
3182,66389.76354048279
3183,24534.65861656283
3184,40999.0685495481
3185,46355.789351826366
3186,35727.03298538991
3187,50386.24784548704
3188,27603.590529392626
3189,51699.245555781396
3190,42859.25229926576
3191,48878.64464544278
3192,48367.713920516646
3193,48072.418017391516
3194,39394.04107006845
3195,40912.23621317138
3196,50551.81928668104
3197,49053.96113842252
3198,49079.09427933628
3199,47950.42788284484
3200,50913.464814948304
3201,49441.808247064655
3202,53297.32252004638
3203,42060.230492037845
3204,55775.650304511815
3205,56817.37788533097
3206,62457.42920268068
3207,36644.76491949704
3208,50195.146665487206
3209,42121.1790738954
3210,44581.706317506156
3211,52014.859650564
3212,75056.04412785884
3213,51586.47040621956
3214,50236.23693541902
3215,64279.15204995031
3216,52935.157828075244
3217,47315.56836790773
3218,43564.93186538929
3219,32321.629153212394
3220,44991.01294411824
3221,70008.62056926984
3222,50715.70621663804
3223,43746.40543966427
3224,34212.19708314524
3225,42966.83509633125
3226,47046.69631431391
3227,36405.775730258894
3228,49504.40863890343
3229,54802.980263868296
3230,51727.577335369264
3231,44739.60472056673
3232,37910.324144988816
3233,29429.870737271405
3234,41091.20138306067
3235,42589.42544050681
3236,48341.708780367466
3237,38919.72254980724
3238,67228.99766082037
3239,26791.539924985558
3240,50077.59439727818
3241,52146.40771874816
3242,34568.43861816809
3243,47409.41729373207
3244,51509.60314027018
3245,25798.877285439743
3246,58798.87457135455
3247,47687.60567682907
3248,48826.761590449874
3249,32157.13399284702
3250,31369.85556434124
3251,30945.80587980397
3252,41407.02566366179
3253,50314.28128382507
3254,42376.30285546439
3255,43523.271782345306
3256,34306.33480268481
3257,60990.043446607044
3258,42078.52493600504
3259,37995.766010206324
3260,45886.78822661463
3261,34889.3063743834
3262,36959.3379754587
3263,46012.52350178838
3264,40423.0284353934
3265,41618.37987435739
3266,55749.240335012
3267,49558.18558061623
3268,25276.74821106849
3269,44164.21854804657
3270,44472.824385811145
3271,49633.40659901746
3272,62366.68440090889
3273,30355.943488282406
3274,62357.99921701585
3275,60372.954444304545
3276,39398.77953770033
3277,44602.33844670586
3278,44229.72438241588
3279,40680.70893817333
3280,38780.507923385
3281,46614.47993680303
3282,51464.00250408759
3283,59368.213617471025
3284,31856.64120377003
3285,43393.73864554541
3286,44735.792180513825
3287,54505.59242571132
3288,37987.845693640804
3289,54542.00099154975
3290,51321.967434492086
3291,46443.623530647434
3292,41806.70681632599
3293,44196.86717151831
3294,53338.08589502853
3295,38412.69005482764
3296,43313.03287001728
3297,52955.087240365116
3298,27998.750980606193
3299,28465.426231428617
3300,52890.21077968888
3301,52251.96567717918
3302,47597.64362448931
3303,52306.110805060474
3304,51022.41632913434
3305,38787.945017375954
3306,35656.87968254146
3307,57001.745927569325
3308,31891.331290785194
3309,54829.879194468944
3310,33962.99444315955
3311,62602.046569161335
3312,51178.977255085265
3313,54003.31815154875
3314,48878.44061966529
3315,43074.49736354542
3316,45803.436317776446
3317,47453.425690396674
3318,41226.875137557385
3319,52029.44109425235
3320,56624.13912935513
3321,26809.583146368786
3322,32796.968191687934
3323,42170.6142848964
3324,54784.82164723837
3325,76730.48707865913
3326,45750.41446724151
3327,57078.24394239011
3328,38850.92958658552
3329,49698.78697600932
3330,53638.61848173839
3331,52365.83356494199
3332,41084.25532632583
3333,42113.815338733424
3334,33601.1996543228
3335,34686.17831716977
3336,53126.556246487635
3337,42472.62317717119
3338,59136.22055835297
3339,54608.977274623394
3340,54038.09644167565
3341,48152.06299197553
3342,56626.127244423435
3343,42728.76380198947
3344,49923.54183276061
3345,42018.37201412852
3346,44579.17772674308
3347,37553.13390526144
3348,47802.2022300622
3349,47931.036817370514
3350,40796.813680672625
3351,82678.0078373453
3352,32123.706266636804
3353,42482.646997544245
3354,49218.10381066093
3355,57728.992641427016
3356,19229.47579206445
3357,61915.052444197514
3358,43087.94946810538
3359,51565.90913451479
3360,44078.47637224817
3361,49576.7069018506
3362,40865.15753439062
3363,56478.87378380164
3364,29571.44601179605
3365,49439.72748900046
3366,36848.80548793452
3367,52998.52797273839
3368,28214.484102308314
3369,55633.79114955338
