longitude,latitude,NBA,district_id
-117.88,33.71,False,37c06dee-3610-47b6-b296-ee5d4ada53ef
-118.46,35.12,True,37c19ce1-3d9d-4745-af25-cd64fc9e6e40
-118.26,33.94,False,37c4c7c4-b1be-491d-9210-c90f58e25ec6
-121.92,36.55,False,37cb457c-03dc-4925-afca-4ffa15921f78
-122.07,37.36,False,37d23612-1ab0-4945-8eee-b7066be8f781
-120.62,38.71,True,37d687a0-fce8-489e-86a5-da6958202d7b
-120.55,37.32,True,37d9c9c5-2f50-4935-b2cf-3c6114c69fc9
-119.09,34.24,False,37e32aad-535f-421b-9529-66ecd99bd469
-118.98,35.38,True,37e3415c-b217-4cf6-80d7-7a55b08d8f20
-116.9,33.22,False,37e60ece-dd74-4762-8378-9febb4f1befc
-117.94,33.74,False,37e77bd1-9661-4722-a641-50149d520015
-118.96,36.49,True,37e830f8-d3e1-4ce4-8129-8fe063299279
-119.02,35.36,True,37ea153c-2eb4-4a50-9208-8e30d13bef65
-122.71,38.34,True,37ecba42-4ba4-4ae8-8f30-5a727e9ecb01
-122.72,38.31,False,37ee11c5-d846-44f9-939a-a177064ed792
-122.11,37.66,True,37ef4a32-2ece-4196-ac25-43a2b20a4bb0
-122.44,37.78,False,37efcc0b-3e2a-4016-976d-e52c6c577817
-117.17,32.75,False,37f20137-e6ff-4e40-979d-9454a4c1b5a8
-117.74,34.07,True,37f315d1-1333-45e9-9cd6-fe4134d46465
-122.01,37.27,False,37f462fb-3a67-4d5a-896d-b2207ad6d519
-122.53,37.88,True,37f57b49-df79-4c0a-82a5-db90baf227f6
-118.37,34.2,True,37f662b8-ff70-41fa-a066-aa9de108bb8b
-117.8,33.78,False,3801e249-d34e-447d-811f-bf94b163c6bf
-117.24,32.75,False,3802c6b6-c805-4715-9b7a-ccf8f1bf1f04
-118.18,34.02,True,380a66a8-4857-49f1-ad26-6bbf830546ec
-119.06,35.33,True,380b34a8-cebe-4a68-9d13-868554250e69
-117.25,33.38,False,38154408-9ae3-4c00-9231-1b92116b5b90
-117.05,33.11,False,381cfa16-c279-4a56-84ed-d71169a6b1da
-120.44,34.66,True,38273d13-812f-4a7e-a138-e52dfe103a48
-116.97,32.76,False,38281771-bd4e-4102-8509-8fc72bab9a5e
-118.32,34.05,False,382a987b-3c4d-446f-b2e4-782d6998fa47
-117.12,33.15,True,382f0c46-01ca-4616-bf41-e3f662a38436
-116.94,32.82,True,38338e67-a5c2-4839-ae1c-c033c7926e1c
-119.19,34.3,False,3834dac7-6f60-43d3-a63e-d02d14d7500b
-118.19,34.02,True,383da9dd-eaa7-4b8c-a9f7-11e73adf73d4
-122.16,37.45,False,38440761-d297-4fd8-a5f0-e09f5c382cd1
-118.2,33.99,False,38480f9f-8730-4540-b049-92911f6eaa38
-121.96,38.35,True,384add9c-a482-4ae3-b99c-f23ae1e00b63
-122.36,37.95,True,384ae3c0-fb1e-47b0-9e6d-e4bb97b6d99e
-118.22,34.09,True,384b927f-89dd-4841-920b-639e4dfd43db
-124.16,40.78,True,3856088e-3562-4a4f-8ecc-9f208eb1400e
-117.99,33.67,False,3867a515-b9c1-4c5e-9676-6bc362fa285a
-121.71,38.72,True,3867f800-7550-4190-b8db-2dc1786520a1
-117.89,33.61,False,38687a34-132d-475c-8cf0-0a591ce6397c
-118.18,33.83,True,3869c945-e974-45c6-883d-a4014fbff084
-121.29,38.61,True,386ad060-2b05-4391-8e47-442fe5882479
-121.97,37.77,True,386b94ea-10c5-4a6b-a427-896eb81e3f6c
-117.03,32.95,False,386bfa0c-1b54-45b3-bd1e-b26bc64a52bf
-118.13,33.93,True,387349d2-d490-4af7-b56f-c466e12c12e1
-122.14,39.97,True,3879c54f-6a52-4668-91ac-67b0f333c0ee
-122.19,37.76,True,387b6891-0bf1-41ab-8a4c-89bb3a8ef47c
-120.99,38.69,True,387dde9a-772d-4bb8-bff5-891ee8746916
-118.13,33.91,True,388ee645-7653-4b80-a0ac-a1ec7e5fdb59
-122.06,37.33,False,389005be-a29c-4bd4-a826-cada445fc169
-121.87,37.25,False,389e0200-9755-442d-bcaa-3f628c3ca9d3
-122.78,38.44,False,389f6e09-542e-427b-8615-292a19d26e34
-118.25,33.98,True,38a4c71b-6e53-4f61-ab3a-2d1c31888f2c
-117.27,34.06,True,38a5942a-538e-4546-a577-1ca449ac92bf
-117.28,33.18,False,38a7d8f6-dd29-4b14-be50-46e616fa4558
-117.94,33.88,True,38a8cd22-bfcf-46f5-91dd-dffc767dd0a6
-118.29,33.92,False,38adf089-f3ee-42a1-902a-6ab9777e3d01
-122.08,37.63,False,38aec5c9-3ad1-4709-acbf-b9d9830a3792
-118.33,33.34,False,38b050e9-ede6-447e-86cb-79ec4db94a36
-118.09,33.81,False,38b14154-acfb-42ec-8760-aae5a57d567d
-121.89,37.25,False,38b28f2e-af2b-4400-b813-8e681361ce13
-122.38,37.71,False,38b80c15-d350-4aae-bb11-2f51f8016aad
-116.75,32.82,True,38b9982b-a06d-4796-bd82-3f9206cc43d0
-115.52,32.98,True,38ba8408-d154-4c4c-bbb7-bdb32c537689
-122.48,37.93,True,38c41f8f-22d8-4880-81eb-9841bb0c0aa7
-118.29,33.89,False,38c5c63f-e9a4-48ac-9eaf-18e56b6df70d
-118.39,34.19,False,38c9f02b-8e23-44dc-bdc4-76a6f96e01eb
-122.36,37.94,False,38ccc3ed-7a04-4f00-b56c-741405dca735
-118.32,33.83,True,38d0870c-dbb4-4496-90e2-a3822fc8cd2b
-116.53,33.84,False,38d36e09-1f2a-4a2d-ab66-13d74f7387d4
-122.18,37.91,False,38d62bef-d4dd-4cc8-b291-ae5d2d0d6d33
-118.43,34.25,False,38d63a52-8fe3-4a46-bfbb-7cd22d75f1c4
-117.09,34.22,False,38d64e2e-b0a3-4ff0-af73-1cf54c701cbc
-121.1,37.8,False,38d67854-d920-4a78-8b7a-5f71af38df0c
-121.91,37.23,False,38e379a7-c268-4e3e-a619-60248bdf3181
-120.64,34.97,True,38e3887e-de40-49ed-b5d9-f55d9c5f4d47
-118.7,35.82,True,38f05c37-82b3-4c0a-8d6a-72f9f75de1a2
-118.6,34.16,True,38f0d22c-9b6d-46f1-9ff5-6ca216e0a2b7
-122.15,37.46,False,38f7f4b0-7c82-4c9a-b1f3-f07bcdcb69e9
-121.84,36.6,False,3909476e-f34b-4e77-9a64-13bd94919eb3
-122.37,40.55,True,390ee2bb-c8da-43c1-a44d-88e5b4e3b932
-118.31,34.06,True,3913ca9a-3594-4e7e-a451-5efeeb6e24ae
-117.2,32.85,False,39273e1a-4dea-4c68-8d79-3ac88f8e603a
-118.18,34.14,True,392c3149-ab21-4d84-8d57-ef40accf20e8
-121.87,37.21,False,39305ebe-af63-435b-8539-f3bc872a2c35
-122.46,37.66,False,39309fa1-8dc1-4e46-a0e8-ac9f2d5fec95
-117.22,34.12,True,393273fa-3bf7-4248-bc11-65d86076aafc
-117.05,32.56,True,3936fa23-eeb3-4017-af2f-ad2e55927ec1
-120.18,39.28,True,39376f70-bfba-49fc-b5f5-6c87e4e8b07b
-116.93,32.79,True,393a23fb-c841-4e9e-83bc-8e0c39f8367a
-118.29,34.0,True,393cd982-68fd-4956-99f0-7d1e911d2037
-122.43,37.78,False,393ddba4-636e-4316-bae3-75c7d32fa709
-117.05,32.61,False,3948c652-0742-4e5b-bbf1-36120e665a39
-121.51,38.69,True,394b0104-a624-43f9-95d4-226e90a9fbe8
-117.99,34.06,True,394bace0-35c7-4a58-b023-dd57a7cf4869
-121.3,38.67,True,394d0dc3-8b32-4f41-a8ac-4fc0850d6aa8
-118.09,34.12,False,3953aaa4-5c23-4a3b-9ff9-2b70d43e01a7
-121.97,37.79,True,3956e143-664b-48a8-a665-4257779e8f96
-117.82,33.88,False,395c941e-18a5-46d6-b076-c13cedb1ea9b
-117.32,34.12,True,395d6508-895d-4de9-ad0f-d81c9e6e1893
-122.49,37.69,False,3960d819-4fe6-4b61-872a-2fb331134f14
-119.77,36.76,True,396a602c-4f21-438c-b70f-6206196cd6ab
-118.38,33.86,True,396cb490-3635-4eac-9473-7680f305d32a
-119.03,35.35,True,396e2101-850e-49e2-9ff6-3c93bff14d77
-122.41,37.73,False,397730ca-84ef-4bf8-8900-1e9015eed8bd
-117.52,33.82,False,397864f1-5623-4bcb-87bb-d6b18583340c
-116.69,33.5,True,397cdc9a-96be-42f2-9a46-0769923139b0
-122.11,37.4,False,397d5442-74c8-4460-a31c-a9ada1aae29b
-118.11,33.91,True,397fe1c6-238b-4f7e-933c-888b052e40b7
-118.25,34.01,True,39802f3c-bb9a-49e0-9587-1f44c2fa13ca
-122.55,37.59,True,398242dd-8fbe-496c-8afe-06e173e3fc22
-121.55,40.48,True,3984ed48-f97e-4acc-aa52-53cf6d5d01da
-122.78,38.53,False,39871650-08cd-4f62-969e-c366d083a1b3
-117.99,33.98,True,398745c6-63ea-4915-b52a-ffbcef5278e0
-120.49,37.3,True,398ceb8a-19f8-4563-909f-416ae0d2dee2
-117.24,32.8,False,3991b48d-8ff5-4bf6-b334-bdd1c24be31f
-117.26,33.09,False,39934ed5-9e94-4fbb-b0e8-2c3b12ab6e04
-117.09,32.57,True,399369b1-9000-4069-b96d-7c900ba11da3
-117.1,32.59,False,399cd796-c841-4798-ac8f-72e0a232f92c
-119.85,36.78,True,399e6965-b981-42cd-9259-cebf8138afad
-122.38,37.73,True,399eee1a-71f8-4a9d-811e-8969c19b5e36
-118.15,33.91,False,39a1b9c3-0780-4c21-b91f-977436054378
-117.9,33.8,True,39a23758-9856-4214-998c-28888467a3a7
-122.28,38.34,False,39b14665-3fcf-4ec5-b009-777990a2c0ee
-118.06,33.82,False,39b28279-29af-4c5a-a7d9-987bc94d88bc
-117.43,34.07,True,39b73cb0-99f8-4538-910d-d1a4cb6b4b9f
-120.84,37.92,False,39b973ce-341d-4ed9-9759-022298d5aa55
-121.45,38.53,True,39c36530-1112-4d62-b430-44884514dcbc
-121.78,37.31,False,39caf00f-55e9-4c8f-915f-55bbade97a7b
-118.43,34.0,True,39d07c2d-7e7f-40d5-8652-c5a6c78ba2e8
-118.41,33.9,False,39d0b253-aae9-404d-b36b-af681ab6519b
-117.99,33.79,True,39d13b8c-23bc-4046-be65-8326a6b04e8b
-118.22,33.95,False,39d354e9-db81-4cb4-b9da-8df894c09a6c
-117.23,33.22,True,39d398a6-274d-49d5-80cb-af5f36290a09
-122.25,37.87,True,39d4fce5-a5f4-46ff-806a-e01f4a509e36
-118.41,34.02,True,39d6362a-783c-4654-977d-966741d933c8
-118.15,33.94,False,39d8778e-48e6-40d2-9189-5c414fe67573
-119.75,36.73,True,39e0295d-1afd-4e1a-a91b-6b49cb6f13c1
-121.82,37.35,False,39e2f4e5-4ef3-4d92-a370-68074b816865
-122.41,37.59,False,39e53723-ddcd-40fd-a140-9bfdcf9d35b9
-122.06,37.91,False,39e7b884-1d4f-46ac-8e56-bdcbe9955ade
-119.78,36.76,True,39e88c9b-2d3b-4ac2-bcbb-e6b4c1bd7c14
-122.54,37.97,True,39e9e64a-556b-4001-af9e-2dadbff5ec6c
-121.91,37.33,False,39eacc3c-068b-42ee-83b0-5ebe64e2d338
-118.83,34.14,True,39ec67e9-fc98-43ba-91ee-93c93176f9b6
-118.83,34.18,True,39eddeb1-b873-41ea-83a9-25d52da69398
-122.35,38.3,False,39f3da48-71bc-434a-a1a6-6b0cd90e5dba
-117.16,32.81,True,39f6ba1f-4972-4f7a-b088-d6bde6cd0b46
-118.12,34.1,True,3a0c300f-598d-4b28-b0ef-a599a7d0dc29
-122.22,37.47,True,3a116626-700a-495f-a79c-d25198b57064
-117.19,34.05,True,3a12223d-6ada-431a-a5c7-d40a27102205
-120.48,34.9,False,3a1346dc-b018-44ae-94c6-217f34f6172b
-117.98,34.06,True,3a15a711-42d2-4730-a081-ee2f76b97bd6
-120.85,37.55,False,3a19196e-21f8-4aa7-bf7f-c167d16286cc
-117.77,34.07,True,3a20d67f-4691-4f48-8873-11f6f53cf4ff
-117.73,34.12,False,3a210d5c-4132-46e1-b752-6dd82359134c
-121.29,38.68,True,3a227f7c-9142-4b02-a50e-3895a1100529
-117.06,32.63,True,3a23652e-23f8-4855-9dcd-c2add6ead934
-118.2,33.85,True,3a24c1c8-709e-4774-a345-4940a46d0c94
-122.42,37.81,False,3a2676d1-f2cd-414d-9d83-6abffd6f93af
-118.17,33.78,True,3a2bd2b6-494a-4694-99d4-5f76ed30c217
-122.29,37.87,False,3a2cf8ef-b3b2-42c3-bf85-47c6ceafa5bd
-118.27,33.82,False,3a2eb32e-0816-4404-b5b4-f273c20724f0
-122.45,37.74,False,3a2f470c-7f05-4cc6-b4a8-c4857a379cae
-120.45,34.95,True,3a322dea-5ca1-4724-908d-46326063cbba
-118.3,33.82,True,3a39ed25-d303-40f2-a6a6-97374f72aaa8
-117.13,32.76,True,3a3d36b6-6bba-488e-b2b9-09fd36fbec52
-120.43,34.9,False,3a3dcc74-0385-42ef-bd5c-f2553f92c76c
-122.69,38.45,False,3a3ddf1b-7631-4337-ae4c-b8fe7d4bb686
-119.57,34.38,False,3a3de2ea-6266-4df1-871b-457866aaac34
-119.95,38.95,False,3a401c61-14a7-4960-8ab8-8069c6903b23
-118.29,33.95,True,3a4557f0-a291-4f4c-a362-c480f7eb95c5
-118.1,33.93,False,3a470c03-a9a2-4e69-89d9-ccbcd3f8747a
-118.27,34.25,False,3a4baff1-5c32-4b33-8f0e-2de605002e51
-118.28,34.04,True,3a4bc100-8040-458a-b37a-a4d6b6fe9bbf
-118.28,34.18,True,3a50d90c-5397-4848-ac5d-6376815e317c
-118.36,33.82,True,3a515c00-7eb3-4307-b455-fa02cbd11f5f
-124.15,40.8,True,3a51bc72-bb80-4805-a051-2a7dd7898066
-119.79,34.43,False,3a52c173-43cc-4e14-9b5a-0178036e6e11
-119.74,34.45,True,3a52ccf3-7aa2-4387-8e87-92cb35ab529c
-118.38,34.21,True,3a555cab-b6e7-4e6e-abb5-da3c276cc15e
-118.51,34.19,False,3a55f0f9-3a2f-4e45-9758-7c9250c7ef7c
-121.94,37.8,True,3a575c8b-cfc6-4f8f-98a0-033d0a31849c
-119.5,34.35,False,3a596a55-bce1-4559-be77-921008f7fd42
-116.86,33.73,True,3a5ac424-bd49-4c9b-a478-c658e03b1fba
-121.9,37.33,True,3a5ef070-e7c4-4e6a-a9fe-0563e131008c
-122.34,37.55,False,3a6085cc-adba-48d8-8396-19507c47a487
-119.78,36.76,True,3a613c9e-c479-4bff-897d-58c91503f809
-122.41,37.76,False,3a6504e6-b22f-445b-ae25-fb489ebfdd1d
-119.58,36.1,True,3a6bc0a9-0edc-451d-8386-780d0277b20d
-117.21,33.95,False,3a74bb10-9be8-4ead-a984-fde4659c1efc
-122.23,37.84,True,3a760a66-5175-4404-8859-73714f198796
-121.42,38.63,True,3a766481-e772-4670-a938-2c5476759a4c
-121.06,38.91,True,3a77ffc4-4d0b-4fe0-8b27-4157e4541558
-120.19,39.32,True,3a7932d5-2e80-4764-a58e-4ea0689dacaa
-118.14,33.91,False,3a799b08-6ea3-42f7-86a1-e4cb9fd3652b
-118.01,33.81,True,3a7be446-05ef-4e46-a743-909dc5df6fc7
-122.56,38.03,True,3a7f36e2-1b52-4d66-bee3-4d558da56992
-122.0,37.32,False,3a8e55d8-dffe-49e9-aa49-55d6285a21db
-117.7,34.06,True,3a8fc489-36b5-4181-8f9b-b2b484e18ec2
-117.12,32.74,True,3a8fe0e8-17e6-44f5-9f03-5b78a52ad9a9
-119.83,34.44,False,3a8fe4c9-3451-4923-b0de-bb6751a3069e
-118.43,34.23,True,3a960a67-aee5-4f2b-b4dc-3a237f206847
-122.08,37.38,True,3aa2da6c-de42-484f-86f9-457f49c419eb
-118.94,34.17,False,3aa58a6b-8ab3-4c7b-a17e-dd62bace8c4c
-118.16,34.08,True,3aabbb8e-5aa0-4420-a86a-efebe15dce5c
-117.37,33.97,True,3ab002f7-1da6-485d-8888-89e73290f360
-124.19,40.73,True,3ab2cc69-dcc0-40a0-bbac-80351e193ad6
-122.84,38.4,False,3ab9afe5-73ff-4ffc-a35c-0baea6ebf089
-116.99,32.71,True,3abee6d1-64b4-40fe-93bc-d20d3da8f029
-119.71,36.8,True,3ac0536d-3c2a-4d48-a866-8753efb1e274
-117.96,33.8,False,3ac935a1-6e0d-4fba-9b8a-6d9273cf7ca0
-118.19,34.02,True,3acd2175-3519-4bd6-bc48-9b86ee5b3303
-117.76,33.98,False,3ad1ab69-5f4f-4102-9062-9f70aa77597c
-116.99,32.72,True,3addb89a-9971-41aa-a5ce-e22c32361eb3
-115.84,33.49,True,3ae16883-e7b1-44b7-843f-a901617bd3ae
-118.39,34.05,False,3ae3e98b-a3a9-41cb-96f4-ba3950cf3547
-117.93,33.62,False,3aeb30ca-cff5-4059-bcdd-e4deb3661590
-118.02,33.79,False,3af101ba-4648-4db8-8a2a-585bdd9f3c7f
-117.26,34.13,True,3af45137-7fa8-4f89-98c9-caa401374d0c
-117.5,33.98,True,3af59911-60e3-4223-97e1-31217a1ef518
-116.49,33.82,True,3af5de9c-890c-463e-a6ac-5c51cc945e78
-120.46,37.29,True,3afd747e-ca25-489c-b93d-450d38f47cd0
-118.15,34.05,False,3aff53a8-38fa-4a82-9162-31328efe5eda
-119.96,35.99,True,3affd8f6-2971-48b6-8d7e-10bce0f52123
-120.4,37.3,True,3b03d515-17f9-4576-8294-98f21ab32ab1
-118.31,34.22,False,3b065077-3f45-4f60-a075-e1be4cd4ad5d
-117.32,33.8,True,3b0b73e4-1a69-44ec-b80d-253b00b9daef
-122.17,39.94,True,3b184c23-5ac6-46a3-9ffa-79227e146f9e
-121.21,37.5,True,3b1ff8c2-0d8f-467e-8da9-5cfb9309649a
-122.47,37.68,True,3b217f94-95bc-46fa-9331-0e3877cb68ab
-118.43,34.26,True,3b2201d3-17d4-48e4-bdc5-88988d07fe02
-118.15,34.07,False,3b23e4b6-429b-4b05-96a6-d0902826cff0
-118.14,34.09,False,3b2482b0-247d-4a2b-baf1-55743993de0c
-117.12,32.77,False,3b28aa0b-32d4-4904-b652-8299b61888b9
-120.67,35.3,False,3b2af198-8912-4c70-9304-877caf9d2ac1
-117.16,32.73,False,3b321b41-25c5-422a-8833-3014338f3196
-121.08,38.89,True,3b333663-d923-4f24-b5a1-7c531f9aeb6c
-121.45,38.54,True,3b438a45-5511-4f18-a4f4-c6b6e7346ef8
-121.64,36.74,False,3b497ee4-0257-4893-84ac-9921c450e866
-119.81,34.46,True,3b4bf101-07ea-497e-99b5-54182d83e174
-117.36,34.1,True,3b53ee51-ec97-4bbe-9944-5500b68889d8
-118.46,33.99,False,3b5815f1-cf2d-4bf4-8c03-088043fa907c
-122.11,37.38,False,3b59a906-d569-4d09-b384-47ebad7eb424
-118.17,33.79,True,3b5a10b0-0f2c-4667-8138-3581adaa5f15
-121.36,38.59,False,3b5a8190-2ccc-4f50-a96c-229083a6c7ef
-119.45,36.48,True,3b5cc85d-dc8c-435b-8cd8-3a1eb36b6f9c
-122.21,37.82,True,3b5db089-f7e4-499b-b2ff-9e7d48675151
-117.85,33.73,True,3b5dc2c5-6b92-4b3a-b284-3f4a3f699362
-121.33,36.43,False,3b5e70f1-2a54-4045-9c26-6460e07d2e88
-118.37,34.43,False,3b5fdd31-f9fe-4fc5-a6c3-abf3dfce3834
-120.97,37.65,True,3b605f3f-533d-4d39-8bde-8666018523dc
-118.57,34.15,False,3b6098b1-0cf5-4231-8469-b4e8e1d2bcee
-121.87,37.39,False,3b634bde-3aeb-414a-a3ad-e3d55ae9cd62
-117.28,34.06,True,3b6435d1-6a47-44d1-894e-103cc623d824
-120.67,36.72,True,3b6568f5-9336-423a-a138-44970df3dfd5
-122.17,37.76,True,3b660648-381c-42a7-b9b5-724f95876990
-117.82,33.71,True,3b677034-4364-49d0-8195-f6acd28a5f94
-118.15,33.93,False,3b69c3fd-4644-4c68-8295-087c8a84cf5d
-121.44,38.55,True,3b69deb7-39dc-459d-a108-f9dc5baa6939
-117.88,33.74,False,3b6ed66d-278b-425c-9022-e7abc5b3b4d6
-122.89,38.4,False,3b706e6d-f826-4cce-ad99-e32b458ebce0
-120.61,35.12,True,3b709a44-a057-40c5-873e-f5e46eb907f6
-117.25,32.83,False,3b70c66b-bc9b-4922-a3a5-ba01e7690d42
-119.13,35.22,True,3b711d7b-73f0-4ce4-8cb3-725a12b691a3
-117.92,33.57,False,3b7aece5-33ea-4376-8f38-7efbbd81a602
-120.4,38.06,True,3b847617-2d02-453e-bc3e-32fa015985b0
-118.08,33.88,False,3b850971-23db-4d1b-a594-5d6f31962864
-119.31,34.7,False,3b872f0b-2e33-40d4-aa4c-7b48cbcd88e9
-120.29,38.01,True,3b8bd03b-6e91-46bc-a59b-bac3fbebdb9b
-118.12,34.07,False,3b8da4d7-3f88-49a3-a39d-96e8d7ac12c9
-117.28,32.84,True,3b954c0f-e23e-4921-b91a-9aadc09cea8e
-119.28,36.32,True,3b957d23-7b4f-45f1-bf44-aee28a268a73
-122.34,37.97,True,3b98f06a-ccde-40e6-8b94-aed3628f1910
-120.16,34.61,False,3ba625bd-d803-496b-9a93-245134b5b430
-121.82,38.01,False,3bab24a1-af9e-4071-9b9f-7fdfdf5ab1da
-121.82,37.98,False,3bab7160-ab8a-4077-8c99-6f48cfa2aafd
-117.66,33.62,False,3bad8c51-87da-40b9-abfe-4b9fa0dc7543
-117.14,32.79,False,3bb41798-c470-4814-9917-b8fe53fc40d1
-116.95,32.76,False,3bb5b3be-b78d-4e2c-81c2-198607613999
-118.05,34.08,False,3bb5c72a-a206-4592-bff0-9a3527d19956
-121.8,36.68,False,3bb859b2-a538-4ba0-a361-a18217faf965
-120.61,35.06,False,3bb91f56-2004-40c9-beaa-0756c5afbe6f
-118.31,34.0,True,3bbbdecb-af9c-43a4-aaa8-6838e120024a
-119.21,34.19,False,3bc69345-fee6-4385-8270-2f1e22644688
-118.14,34.71,True,3bc9b903-f803-4b67-aa0c-1d5ab7aa33ed
-117.89,33.76,False,3bcb0b75-77a0-4264-99d1-d8e18b9c78f7
-120.57,35.18,True,3bce8f11-4f03-4169-ab30-a9c9712e0ab8
-121.54,39.08,True,3bceeaa4-2c63-483f-8aee-8d104f44abc7
-117.85,33.79,False,3bd19940-b65e-408d-96b5-03341b754c0b
-121.01,37.65,True,3bd32d6f-7b0f-4632-85e8-13c8959d8557
-121.94,38.03,True,3bd37ce7-cf64-44d0-9459-3d6cebbe06fb
-122.49,37.75,True,3bd3beb3-2f94-4089-b069-42f509564497
-121.45,38.62,True,3bd48005-7c73-4382-8543-001127b12aba
-119.08,35.42,True,3bd8ad79-ce3d-4407-8ab7-fb6c699d06e6
-121.62,36.67,True,3bd93a25-bb25-411c-9ec9-8ca3e4eb5006
-118.11,33.87,False,3bdb8788-60b4-4b4a-851d-73a725a5f285
-121.88,37.66,False,3bde4fc1-e723-4657-ad40-faf4ad3dbd83
-118.25,33.84,False,3bdebbbc-1157-4cb9-ab99-fa53bef8b328
-118.17,34.07,False,3be0fdbc-d0e3-4d58-89a3-52b8422da697
-117.38,33.98,True,3be20b36-d188-4624-8ff1-63307aeeb63c
-117.96,33.76,True,3be32489-0f19-407e-8483-e14ab11be0b4
-118.27,34.06,True,3be504fa-a546-4880-bd72-31267a00a2d2
-118.35,34.08,True,3be66ce3-6e0a-4e32-acbf-9be84f09464c
-117.89,34.07,False,3be697d1-0172-4918-9664-05642f8888c2
-116.37,33.72,True,3be80d62-20bd-42f3-b59f-c89c3ebe0fbb
-121.94,38.02,False,3be973f5-64c7-4cf6-b318-86b8dd87adef
-119.25,36.71,True,3becc271-edf4-4d04-8adf-eb4434f0b802
-118.43,33.86,False,3bf01c56-3cd6-49a3-9b7a-613bdb5066b3
-122.66,38.46,False,3bf770e8-2366-42f7-be94-168ab17d17ec
-122.72,38.42,False,3bfad151-53df-4f49-9cd0-21190116373a
-121.63,40.92,True,3bfaf446-42c9-4d12-bf9f-2310aa67b85b
-118.16,34.04,True,3bfb2423-dd5d-41f3-a3ae-e29408696473
-116.97,32.83,True,3bfcd0b2-47c2-44cf-8f9a-cc3e02fa2152
-118.49,34.22,False,3bfd021d-df00-405a-97d2-721d2e7ff3b5
-122.34,37.52,False,3c021732-9dde-47b3-bf52-eeac4d957e23
-117.7,33.64,True,3c035c69-1b96-43cf-ad2d-a0b9bebf5108
-118.35,34.15,False,3c06ec6c-f72c-486b-b0c5-950ff1f1cec4
-122.1,37.39,False,3c079c3d-ca32-4048-b259-6185d1bef824
-117.15,32.75,False,3c08e755-4686-4353-8a9f-5287a97bb527
-119.76,36.75,True,3c0d9124-31c9-4b7f-a747-29ccf696c1ea
-122.4,37.75,False,3c0f770a-e287-46f2-87ea-88f2a035b05a
-118.2,33.98,True,3c17c7d7-b960-41dc-adb1-6793d3978676
-116.97,33.94,True,3c185dc3-b173-4046-a094-a1ad0509b80b
-118.13,33.87,False,3c18eddf-ce8f-494a-9192-c62caa224abc
-118.32,34.18,True,3c1f62e4-e9a7-4bc4-9fb9-e18b7bf8074b
-118.36,33.88,False,3c216f0b-984a-4fb7-8984-8e34a45850bd
-115.52,33.13,True,3c23c9d3-787e-4898-b26e-85629f8fd3c9
-121.35,38.66,False,3c26abfd-4bf7-4ecb-b526-127542511250
-119.86,36.45,True,3c28f1e5-9711-436a-b0af-d9d4c5c8642c
-119.82,36.72,True,3c2bae9b-c21e-48ee-9598-9ff58c4ae39d
-117.8,33.85,False,3c2d0084-70c8-4604-9248-108119112d3f
-117.98,35.1,True,3c320f8a-1b79-4245-8c6d-789ea64e4060
-122.16,37.77,False,3c3269a9-dea6-49f7-87cb-788471fe6037
-120.96,37.66,False,3c338675-557a-47d5-857e-33f3a1cb1283
-118.37,33.88,False,3c3bdeec-ffe1-42d0-a0b8-565723d864e8
-122.0,38.35,True,3c3cc89a-0030-4b7a-b250-8a2eb794c13b
-119.29,34.37,True,3c3d304c-53c4-40a9-b516-4456cb55df8a
-118.22,34.1,False,3c3e7353-ac75-4610-8263-468afba80a48
-116.66,33.09,False,3c414087-d88f-4d9f-91dc-d6ec9fba3119
-117.98,33.82,False,3c43bd75-54d3-4b54-af39-d7d743e39059
-118.41,34.25,False,3c44872f-99e7-4d03-ad16-a003e5e21942
-118.32,34.06,True,3c499fed-1335-4994-9174-7210c2caa5ec
-120.45,37.32,False,3c4a2c9f-d4ba-44ec-80ee-4d7dd2eb5e64
-121.82,37.28,False,3c4c4797-1c79-4e36-8b1d-18a24018ae2e
-119.03,35.36,True,3c511c5c-c133-4bb5-9bdc-ee03020f379e
-118.2,33.93,False,3c5494f4-10d7-4bae-acc1-4464c3106846
-117.14,32.93,True,3c568f21-6993-45a7-bf92-15b64c8abe22
-118.53,34.26,True,3c579afd-8cfa-4338-9135-a17a621c9369
-117.93,33.87,False,3c5941a6-04be-4874-a1d8-5ff69bbaa9b5
-122.08,37.63,True,3c5fde5e-b351-4e68-8d58-5f7ee41dbfef
-117.18,32.7,True,3c616fc4-bfe9-4d26-9bcd-0cf96800f9a7
-117.24,33.2,True,3c6635e8-80a9-4d0c-80ac-137b78b1e128
-121.77,37.33,True,3c6806b1-460e-4964-9cb9-d777fc1c7aab
-117.63,34.09,True,3c6820a7-9824-4fb9-93ca-d4c0661ceac4
-120.12,34.6,False,3c68d04c-92d6-4505-9123-f30293591109
-117.91,33.85,False,3c6ca215-11b6-451e-ae36-e740d2d41e37
-118.48,34.25,False,3c6cc4a4-08cc-4617-9a0c-19f7e72426b2
-116.46,33.82,True,3c6ebef9-fed7-4448-af1d-45129f2dcfd3
-115.57,32.83,True,3c717b68-611a-4386-8eb9-aa4ac8374ebb
-121.89,37.25,False,3c762797-8b51-483d-b842-d24a5f661353
