,esp,por
1605,129.52346777431688,206.42969425317324
1606,177.49995891250657,150.5914492711221
1607,124.9077834085807,109.08150766807674
1608,171.54846071371693,178.8975589420559
1609,183.1949832906543,161.18400372000707
1610,138.89217463728073,144.2235905293278
1611,183.56605607797616,153.2659500313191
1612,156.18757297689328,135.2932578768089
1613,151.43384588280108,181.65247966216532
1614,169.02142601718643,220.9641960832332
1615,165.34304807616766,155.0845271670135
1616,169.5906772985651,154.3842873398765
1617,180.19708814766386,186.31296715652329
1618,144.20321775386773,153.21904563892554
1619,169.62307034088698,173.4537811640092
1620,165.66384497084115,165.16206838494006
1621,154.49461143332235,174.79291019357476
1622,161.60107174799526,196.14475878353164
1623,197.22768025180977,121.20032479017115
1624,159.14504543098946,181.83145142976196
1625,186.95302285337826,194.30256933312634
1626,158.80020258787178,174.0423370001494
1627,179.89638346426304,192.63112498906233
1628,141.46517893916763,112.3024794261515
1629,152.6663754433159,130.77357254355283
1630,168.32048919808582,135.17318619335515
1631,162.34281957201213,194.97797639940038
1632,169.93251490244606,208.66102012087717
1633,162.09344275402464,197.8538736356566
1634,134.90635257174034,140.98033454575352
1635,186.69283724673494,199.6863792447149
1636,183.32011517709827,146.30198239349434
1637,150.49067913605472,199.43855286252466
1638,160.06516054280388,225.78024091478486
1639,184.6744655844357,117.04097331454034
1640,164.54975194520893,190.23164765320536
1641,198.4111414597966,214.2006797864681
1642,170.30613706419715,191.61032692458716
1643,169.63291964237212,139.51446821703598
1644,190.2982152756555,143.3062669543189
1645,187.3681709145615,133.81679962592682
1646,166.44459120322603,143.25713776474618
1647,168.4117514469629,130.16795715832754
1648,169.687453937768,141.7795694714338
1649,148.0591847690742,147.26344385551502
1650,156.9845748346602,197.7279192979365
1651,187.05251767458813,173.61324025517484
1652,184.3194979138784,152.97686152559638
1653,186.56717664576155,150.74449859983667
1654,185.04720056984678,183.0128726144969
1655,181.79894904206796,171.41080778740388
1656,187.97798447277657,134.54781921165005
1657,204.93737750813708,157.9565129173468
1658,158.14453530919158,139.3078718854302
1659,168.78066596409502,98.44457958841521
1660,166.7283073783877,169.46461770520645
1661,148.30584448445452,157.94689716271498
1662,159.59082116846199,119.63583221453374
1663,197.72996135201632,232.78489176981427
1664,183.41153885865114,145.73340545143577
1665,179.61121770277657,163.7703098026835
1666,181.68183848654363,176.75095019121514
1667,177.17541281897704,205.60780327187865
1668,185.50026715633965,190.11815762719448
1669,176.10842190293957,182.7144718771824
1670,201.72750115148872,163.02456364932962
1671,186.37302158664357,176.6173832027501
1672,204.74895168081366,122.66860635884635
1673,162.741814064257,156.88793594629567
1674,186.7041439275314,162.3502167462705
1675,157.296514329044,129.98240009635995
1676,186.14217034878993,169.96908595633872
1677,191.69394919222162,175.30613818744686
1678,178.94743696656334,170.71663490918917
1679,216.94248017099935,157.71231334469584
1680,157.3821730912822,192.70523306415703
1681,183.83523081955886,124.46583958710639
1682,163.51750056379976,178.4501256070865
1683,163.84375978172469,178.02953289147325
1684,181.79021358105655,206.4897428533257
1685,173.73459264992317,141.3849862832074
1686,167.3304157980293,168.13812956812487
1687,177.9188102640381,104.53318916464532
1688,186.07413597827482,190.50524592393393
1689,151.02833379315084,193.29677014807433
1690,174.5174575430559,147.81529098608854
1691,154.2258561178606,156.72953032058982
1692,200.41853209257994,175.73959103108191
1693,193.87083990145769,146.06488521924038
1694,210.88559161975425,170.66015413470865
1695,163.45936398847797,167.22896831912644
1696,191.38953296095983,146.23469977575746
1697,164.59381227927904,156.90992034476548
1698,147.2067579402022,155.35311893082073
1699,145.22396724541633,155.0372469764772
1700,167.821245736666,159.99847485031322
1701,178.56914339969674,153.50635876843978
1702,175.06893600130323,143.01500023459596
1703,167.59463614615177,132.09224580923018
1704,180.64982126805387,187.1425160914061
1705,187.50633612608158,155.72704245355123
1706,139.5103441881707,153.88158900131089
1707,156.74265086735076,210.1985509153257
1708,151.61931369395194,143.49701651260526
1709,140.94389463520483,194.12751301194712
1710,165.27870231990394,168.68191924678757
1711,200.47183255458356,180.37915838752252
1712,189.35159108013917,146.70288202459162
1713,186.91990171916095,197.80551079562346
1714,176.63458409134788,149.23401889680457
1715,172.7545459216922,188.02056020442086
1716,173.84748111978828,153.14014491910763
1717,195.66467300259848,161.57444879232884
1718,192.09120823427043,102.65014199433912
1719,155.23198586371885,185.08772953758904
1720,203.8551359428948,201.0498355913922
1721,176.12582086458173,167.04456806469497
1722,156.57373404002027,158.04668840510098
1723,192.45322817944395,148.44914079707584
1724,161.93910126851165,177.20709560573928
1725,166.68724951316383,181.69387934471317
1726,193.0086888600112,172.29956200915555
1727,168.99745878770233,113.57727811787726
1728,179.48569106561183,192.64719435731223
1729,183.92007709407534,138.68771298347394
1730,207.4423363492598,179.35062669684228
1731,145.59989949611017,146.2835552290741
1732,165.37602149488478,165.55799214604158
1733,179.79984793002285,160.63500321490895
1734,159.5751803469815,166.8782558614361
1735,172.9249710428383,167.2551592612338
1736,201.12039699198516,157.82246730744788
1737,187.40284180523244,174.2550349924005
1738,173.99503567700674,157.73537905435367
1739,192.4285009179219,113.0287099195451
1740,203.26420142408222,143.8275301399807
1741,176.15012212628253,143.0649791928486
1742,158.27256557600117,191.71728175840184
1743,184.79413699670886,162.80167292402706
1744,184.97913682271198,207.2622233887488
1745,142.3754181468277,123.30658733480914
1746,197.5448941990922,173.59621428595716
1747,172.14216508581828,160.17259621603006
1748,136.44003603078124,180.84778700277457
1749,161.0308149808223,165.03143813700015
1750,169.07206120295012,204.96007849028263
1751,155.67008062639135,186.53302214512914
1752,145.87188426346697,199.87396913082372
1753,173.93212245980322,174.2133851992214
1754,131.20714382721812,144.28113431913576
1755,176.12519779935988,154.00679585008643
1756,173.49990674468543,127.32997657029725
1757,177.27932595892023,129.75125920381385
1758,155.81652986858433,137.7541796764432
1759,144.1022989607892,122.68673838343834
1760,158.51217658413066,120.79046090874056
1761,163.5469407653404,160.4636835451488
1762,177.11409032671344,171.38503957213499
1763,162.7771928504692,151.80813108374647
1764,176.41071900062914,187.3726368572778
1765,139.61180453821214,213.77978137967654
1766,150.07022163796748,177.82829058925785
1767,173.83380491780338,155.24751691902165
1768,182.49813343447798,160.38420458441223
1769,195.19404452833186,168.676379796826
1770,178.26451911725164,171.93284454714495
1771,172.40683174719763,191.88710762323706
1772,160.3060440599748,109.26021810736614
1773,153.90050030749484,162.55269060927483
1774,146.31946872505833,197.7096967380927
1775,205.2912745305073,204.1386085962236
1776,194.78323425112862,163.54768048698628
1777,180.24650599679643,192.88288683432248
1778,172.6955486728289,172.5600309975876
1779,212.78667687054335,193.09960347802388
1780,197.97967118167193,171.28415619439394
1781,157.04964502797128,191.12097859632496
1782,156.78448915382182,159.53404614633828
1783,178.1189696266897,142.3794275534809
1784,162.29175737492062,133.05052091283778
1785,180.9367792047972,173.04748371789427
1786,156.52554231618515,161.73691698629827
1787,130.97316667990162,123.78995511253686
1788,144.48149738043435,197.03646880137117
1789,157.6751692265575,167.7662937303315
1790,158.47379698484824,191.57056189656979
1791,172.68006064203908,187.014262394387
1792,172.97393991407034,209.7955963091281
1793,121.98612059003244,194.56343734037293
1794,173.04113542825527,180.0306675837356
1795,198.251179255127,190.60322367278408
1796,190.924516062125,178.5624410266048
1797,157.96904271426627,183.3600698794077
1798,165.64092232377683,204.80545871102797
1799,174.15163962418953,129.9083611256972
1800,142.12320077904383,186.8768548294563
1801,183.76897221001656,167.46975545207653
1802,185.92168223081515,166.36843045743757
1803,190.30296380408834,189.00677608407983
1804,199.85150393606676,182.64906035602144
1805,181.76034361375332,154.24985334028827
1806,202.21270667316213,191.40211829136786
1807,160.58990645008012,163.99563003657005
1808,166.94817195418182,235.00098226397694
1809,172.03860765295283,206.91752331039896
1810,130.94469183395978,152.68359575191343
1811,176.39524552628373,167.11449570018138
1812,197.69134076179637,142.36644631848932
1813,153.5964679514134,215.9211538253005
1814,209.80890356094224,158.77298424356525
1815,166.25621211305995,164.921444948945
1816,173.99750409336804,132.34889149639034
1817,169.32334309533982,161.1575806986152
1818,175.4519554843823,160.551284862792
1819,184.60802004963705,163.75310436478833
1820,150.08419463109675,190.6369010817725
1821,183.04899614735209,167.02618131241329
1822,157.62072969487704,197.98910577912812
1823,160.60445105042143,170.30197113526876
1824,173.28598528099369,110.697554116981
1825,124.5196201360821,167.84040678689882
1826,193.4963014942614,154.58812118123012
1827,138.64544153758817,156.59140835789904
1828,179.28668518804804,175.7375417183131
1829,173.21313798131703,164.120363933099
1830,163.17110866206772,144.2062614256514
1831,177.8882772142258,190.31711801525142
1832,146.33645766350796,125.51310986792075
1833,159.00470031973651,142.55273546185867
1834,181.55160349234347,133.3831690086281
1835,189.3919652751375,175.639286310683
1836,175.0073412980929,214.6534416021952
1837,169.1659842415064,211.60303128786384
1838,161.3660186220686,186.8328870684184
1839,189.76959858467907,152.93367803296346
1840,149.5012055083141,219.87682390061786
1841,171.41892918420453,156.32979414071045
1842,193.03991563098447,206.62857597200224
1843,167.81558515070085,185.55380115990693
1844,198.81585056611763,173.22498992020238
1845,201.82707810769782,191.06911694269547
1846,168.19134789108452,165.17684264380665
1847,181.88706474794822,177.8946757558346
1848,170.13994746321308,196.30308206466268
1849,157.1923855825857,125.86116501944274
1850,135.4307483547916,144.75625429934183
1851,174.25217704831937,178.05202529361762
1852,150.72396365584873,167.91988256558653
1853,174.40285184251198,141.5640457131304
1854,155.46360355055518,162.55384869176802
1855,174.1734378043277,165.48885532654765
1856,180.52890322084968,166.83432298167216
1857,201.092580426499,158.84884549927875
1858,200.22111817527443,180.09704078097144
1859,214.74984753455732,192.2603434690579
1860,131.55748320446904,163.0086572245477
1861,172.1807407947035,140.68345330641927
1862,160.8265864789322,162.16621435750633
1863,176.61239782813647,132.30687610820706
1864,179.49391817005372,190.94633602031877
1865,155.92629986699723,181.23752209600957
1866,185.22134206057268,119.45042997467638
1867,180.19190164129165,170.92844972661965
1868,212.60235064145633,169.36224600707092
1869,187.37773923267466,166.29960950666032
1870,160.60547657136215,151.7942543284389
1871,196.08347776535658,170.59046265990582
1872,161.75958922313333,156.90939833580128
1873,166.6709698806291,175.43935419469463
1874,170.56114979103907,153.5338959313842
1875,202.566976867223,152.86647916873915
1876,176.016733395646,191.39998193914596
1877,186.56289064431803,133.94320004689658
1878,198.57805981385712,171.7327689789495
1879,176.84420173829508,146.4604265547663
1880,163.5767488737935,180.54089270356317
1881,197.67238977166448,117.89671097672692
1882,146.1329822490902,153.16714074652964
1883,213.58752284768923,162.23383075521775
1884,146.8669420058587,166.25053805950455
1885,125.53354610946732,190.79760044622813
1886,169.78510033703088,165.29079111517473
1887,168.81993993486992,129.12676346102688
1888,205.59300234667595,156.21700856989375
1889,151.1111360502349,156.4004407264794
1890,152.5290542779853,138.81435080272908
1891,155.24119000282084,149.21854590934342
1892,176.58107961329108,194.58357821988903
1893,168.75654781978534,191.80983649016866
1894,182.95780072125743,103.80571258469482
1895,186.16589133881118,149.06856799801383
1896,172.29004889050975,149.54145162692157
1897,179.83837705119836,149.69198519062383
1898,166.2192572548199,127.93882356868102
1899,125.75299639323073,175.10332643274398
1900,169.7666450259089,124.59068235384238
1901,149.6537272387124,178.7255588999709
1902,180.75536971261914,142.91661770813252
1903,159.38046360193857,195.88730450369584
1904,171.50505885074278,126.7443426248836
1905,206.2087489175206,192.23021242341102
1906,201.8724001475382,140.3350344152656
1907,166.2988022778206,179.95925884375973
1908,154.945025645982,167.32877731010535
1909,190.72395462531554,137.83872565557778
1910,182.27017894264185,165.65121662022938
1911,145.85459493522842,192.8251213151288
1912,191.18502397727354,163.2975980828156
1913,154.28102474255834,200.1184403105648
1914,136.13564446272602,173.07416500308057
1915,143.9217121090451,161.92872334803067
1916,129.2722286969586,143.9938195587472
1917,170.5449818329916,171.0336902443219
1918,184.4642813865059,185.72377941470307
1919,141.6935138365542,138.52419818439105
1920,154.21145985454586,163.53885391332344
1921,185.98444143037946,194.12788311162208
1922,179.79755054431402,186.33623552424535
1923,179.8539044027255,116.5298059229305
1924,190.13960906796586,190.20914819805327
1925,194.55588057312792,185.71828553420463
1926,157.0731832765777,166.41596480985973
1927,165.9290989278124,180.14190630112728
1928,173.7377712412908,185.79577661422886
1929,175.5036780007529,178.1002793132637
1930,153.77074161874972,133.22103544155564
1931,143.41526181802305,145.26642532146096
1932,155.86717331372887,170.19781622274778
1933,200.63278581923063,167.79157884796166
1934,174.80583820054738,163.25406238968225
1935,196.8068539822183,195.68682821579486
1936,176.6454076257697,169.19863254543515
1937,139.18076727954224,196.69561400069293
1938,150.3530882689736,115.8257079038264
1939,198.73626098858702,181.74395316041546
1940,184.99618991703036,121.34370375481286
1941,150.92869818476447,174.7421257278443
1942,206.52702697418124,124.82473640030716
1943,181.72322847774183,162.4267877906768
1944,171.15491582980377,155.57044640089111
1945,196.29844135184865,192.45273925555566
1946,176.81737623083535,189.30666303648246
1947,171.454555938049,167.65600462257626
1948,176.77607137114856,127.68915661524466
1949,195.74459344056407,127.21316891073477
1950,190.68184020090268,188.36757920466965
1951,162.18553565168017,147.9360184397861
1952,177.84538702019267,186.63908489615966
1953,188.85142751260267,157.9134823215661
1954,151.41072838477902,173.38364007297824
1955,146.1561424339375,203.29551963495447
1956,210.62837106822138,178.89674905196648
1957,194.34261048310026,178.42178619793577
1958,177.06436522200173,184.57317865664757
1959,190.95723387701898,167.31600694246646
1960,169.23757426255085,147.13769457619006
1961,156.42258624920336,150.90241514012038
1962,163.23373726166756,104.5868185287951
1963,179.98352721601046,189.08825475214343
1964,179.04579357680282,203.45519895302502
1965,157.43083080877753,190.80910481877422
1966,159.59397918347383,139.38096366468488
1967,156.8905467113005,145.0062990135388
1968,189.2880132970009,158.38778881036828
1969,172.36045440928828,128.08112316931687
1970,167.8075223276732,189.33417426324928
1971,209.57758527898716,176.13801729332693
1972,154.64075794208142,195.9925108325039
1973,161.42858022444312,163.0266434724043
1974,167.11150190646438,216.00427612389333
1975,210.2850164717533,179.58929217585143
1976,152.5771296496539,137.7238740164375
1977,174.95642185024863,149.50833637196462
1978,143.44578995562068,140.56423346343794
1979,146.92026221291172,171.3987949372721
1980,138.74958558378444,125.87923072180732
1981,169.53777132769147,167.5267698500061
1982,167.04082464124673,181.5390055982151
1983,160.22781503046284,220.6264966288682
1984,139.95431103982565,192.3831496913043
1985,179.19597670599623,162.03414375389488
1986,216.00975859185334,175.87651807129157
1987,184.23582839036322,140.8551973338822
1988,155.8659289274957,136.36384801241164
1989,155.81720667159527,198.04103434897544
1990,165.6608600170748,151.97496134823604
1991,155.58484598319208,147.11553944289682
1992,119.08956870324286,111.19151172086526
1993,163.72262522644294,190.56913173531942
1994,165.20878574410008,144.37794395894213
1995,186.32005323702504,151.47764069782198
1996,157.88713474770427,175.12285254591922
1997,173.47560923577257,170.43216913504807
1998,169.959465132197,128.6806596236692
1999,199.67110276434488,143.24091482582156
2000,145.51277954759945,107.74039813770935
2001,175.32945660256118,180.7550463491203
2002,196.89325627252748,153.4034240416476
2003,147.58609142187208,154.9735412000749
2004,151.93229238162434,158.6725184534246
2005,157.01502657701914,150.4335745009023
2006,119.41985950422355,184.6005191560336
2007,175.47604552550808,131.1301311994544
2008,153.5386783631247,156.8819072939739
2009,212.07957229055594,188.9838638534253
2010,163.49320654719418,157.9213177159023
2011,177.7181245865927,176.87911192923767
2012,192.43969207146267,156.19858987532012
2013,178.75563048001942,169.50303822071982
2014,187.21391465004052,164.70669055831053
2015,168.21363755643608,138.90457017824875
2016,176.102294368564,199.24426346643432
2017,177.41868593106918,173.23763568336253
2018,188.5380564256697,179.09207254399786
2019,135.5667336492668,214.57295741684555
2020,147.7656343672337,178.33805578965365
2021,159.77124905323265,154.54477389368745
2022,114.92274741057847,121.21005316735537
2023,182.35033344587148,159.22326315567506
2024,172.33317888142506,161.15696445194598
2025,155.0502548605216,130.68625149430287
2026,178.36024865893947,163.18051477107608
2027,177.06018024417233,159.3731939008763
2028,195.46445268207734,204.54420634606797
2029,180.7435280846851,164.55802658727896
2030,202.67166634140324,104.97255046824658
2031,158.22842218341074,181.36213562238416
2032,138.7686823326499,141.40331608668032
2033,156.64210226807768,124.01395629866384
2034,180.7881236094183,129.1346955884742
2035,161.2138547826273,197.3759805404713
2036,149.48197270669664,177.33698383341667
2037,156.1766794583552,161.28321747655033
2038,122.51665673133914,174.59222187982692
2039,174.65384167447993,172.4609102783817
2040,184.0450126927666,144.6213358914635
2041,196.22704674263406,176.89437136305042
2042,181.15883538026648,167.3776780530974
2043,174.02595298143214,152.15202918914318
2044,170.81374495706598,104.0546914894635
2045,194.94244758381524,174.6401700910242
2046,192.51276989971535,166.43393488543882
2047,178.24829722502037,143.75076699429806
2048,153.77452006265884,97.19746976227007
2049,152.32397171678096,176.22555376465675
2050,170.44247479631423,163.88244157560894
2051,188.09393754629627,152.27171165818595
2052,165.61520742644834,125.53229887905644
2053,174.98114258265437,132.49193313388588
2054,169.76671525852208,169.42500009503715
2055,167.53061537354992,161.32271578179905
2056,189.45575096849456,176.0134977700044
2057,180.91384192843446,176.786044873942
2058,158.27216294951964,181.4458291922572
2059,163.35775385121292,165.30003902322485
2060,175.31523402540427,147.03667558953083
2061,172.09251128106072,175.6085235172907
2062,180.71656272309346,187.4070626699501
2063,182.88185021102305,178.94075034627687
2064,166.85037709803737,180.07739804936082
2065,180.94263489591938,156.43327883300935
2066,180.56854781910963,166.6756586709339
2067,121.54380248209469,111.27399345371671
2068,176.32196719340646,198.50642688439885
2069,175.3059657675262,124.79929382958044
2070,214.54852995564204,151.4921608007958
2071,172.8575679938606,178.53789875804182
2072,129.34900787144522,130.87431908932382
2073,157.97120122469255,188.37494042270328
2074,214.94838217840103,202.2390262847304
2075,167.23550163291148,145.3797079578279
2076,171.69065263511757,136.14426368163925
2077,181.93926028824552,101.34254915934864
2078,155.0934299837471,154.35034843900462
2079,179.60152931376487,192.39571255387358
2080,158.6349553899326,174.0793049686615
2081,146.11058143507907,115.00998318347325
2082,173.59462320214837,153.37425622938062
2083,164.51228270324256,176.1068682135071
2084,169.7145172754437,211.84191897316046
2085,170.81100076834537,157.37006147240103
2086,168.56316056708846,194.1679485349165
2087,157.02228167051396,161.85101195838695
2088,172.07196677119646,151.28590343623486
2089,149.95943404663632,126.00219029272333
2090,174.37024332714054,145.67344270862998
2091,186.29301598343503,138.94471502658556
2092,148.66522161556549,175.4524628066343
2093,187.7972301822578,185.6092250230614
2094,203.6866516441076,170.49053421720959
2095,148.84550809732752,148.66464994914213
2096,159.08955369135742,198.9671223424965
2097,153.92610873255688,162.67197303741926
2098,173.26378059219303,189.99376449666767
2099,186.554241380708,167.27269208006476
2100,159.77945883485117,153.53088177632833
2101,205.3093868464434,172.29978984791978
2102,157.17696053456467,168.48557877787772
2103,136.8373585734305,170.18753821644992
2104,164.19843166197407,142.6857879632351
2105,162.9962904916623,135.2609296333953
2106,162.27441246119895,148.70711765820997
2107,164.46563830477535,174.9145280150464
2108,195.15396331273536,151.40454079483737
2109,169.5217362569957,140.9323479163015
2110,184.77586832041925,145.90864211497157
2111,147.31502804749158,156.94931971296757
2112,170.3101735186237,151.1651029386651
2113,158.73303626261688,176.93280494030319
2114,171.7410295047344,147.72480245362658
2115,170.06469670504364,149.16686550277285
2116,176.8188159134683,155.54475270052484
2117,168.60158315764644,173.8842876912588
2118,192.8731060946977,131.92394137379102
2119,172.47817557643702,124.8332773906206
2120,167.83442727179514,141.06116697200954
2121,196.36540614772733,117.59125790535163
2122,191.56100347656152,143.98876888686803
2123,169.80575976355058,134.85044752508946
2124,151.50573887770955,196.31402743878647
2125,141.69602004978194,186.78643793123294
2126,170.15534518064823,150.49364663628148
2127,195.4068886602548,109.15540851452718
2128,154.9376997935411,146.41054840783434
2129,172.09521121992097,124.68526886918255
2130,165.68155650572638,147.21996004643617
2131,171.1488391908256,162.05250232488086
2132,182.69903585808152,143.76952259124278
2133,203.32807386939172,130.47344787924138
2134,155.22130523224928,169.9377612178531
2135,180.01555772474202,187.8332945606166
2136,171.2322697903151,155.68256409587747
2137,189.1959630835097,175.36125226828253
2138,159.77653681888125,137.68136992930116
2139,188.95039954128657,156.9812321813933
2140,160.00546496951193,170.24125174153735
2141,173.8569933643399,171.5281865293377
2142,200.60960195070385,165.48276283852599
2143,163.51670733077216,133.62799689336111
2144,198.3914562799301,158.19949578960626
2145,172.4012783260855,153.94681415705784
2146,188.2046518690441,145.29059378528672
2147,163.51960245928802,183.6998075518954
2148,146.47024471993458,177.85048153637743
2149,160.29137716767056,135.83227023143573
2150,133.85596946299913,145.2890555957216
2151,159.3349454895135,165.5215263475527
2152,155.32563732550807,152.49081169742615
2153,158.12692610572083,186.74217427687765
2154,174.12288644648353,180.79309931912638
2155,130.991728898316,201.96746152575872
2156,156.9430773449718,164.30512533008095
2157,136.17971115128907,146.4461352881883
2158,164.8190974228513,130.28090612050423
2159,165.2999827016523,166.08587385114242
2160,165.63472102390395,161.75092081431026
2161,143.18028065029904,164.1274677481444
2162,186.7889218706548,126.74459873628162
2163,170.91892671194174,157.75737934049891
2164,165.6697889314552,186.8360268285412
2165,205.94810878299268,167.65657216664718
2166,164.7247210696288,169.2874120752782
2167,165.88703703945168,146.76837714937582
2168,163.05679854147255,154.29813776735548
2169,182.52086571906227,153.22231150461786
2170,188.31236645387273,191.1910610491278
2171,154.6447011908964,187.11509843156838
2172,145.4454764075677,164.97228147551553
2173,167.00543363682218,186.74638919387738
2174,188.18997619020888,177.03872981120944
2175,171.74151855603287,131.06451010837702
2176,176.24771371858645,163.0861309500877
2177,193.53110914300754,196.02663889771904
2178,135.37349014018997,222.29575323001808
2179,158.85142431908815,171.97200741588168
2180,176.113570854732,138.62409153517214
2181,154.42965708279706,190.3474446093479
2182,149.70395123125363,149.17509737574935
2183,153.52370401329867,228.35467292056003
2184,152.08443473879507,182.06340923373094
2185,165.10484424769086,170.50977183258684
2186,155.77695443764114,184.69913549462538
2187,182.47096041827146,180.3980241160233
2188,148.40452396557222,195.35828421149986
2189,177.43787462283512,142.8630195094625
2190,217.05435044058166,176.83887342570034
2191,161.52812296800437,163.68943712196895
2192,192.4046843293916,165.34520211009308
2193,169.07688745040238,205.4948890083579
2194,166.96579928519625,181.57883949971634
2195,185.598492312787,159.92171506915113
2196,188.99256141647018,202.7223075429648
2197,197.04482359177035,164.2014555934033
2198,155.19582250744162,146.48918723713177
2199,177.71060744351163,173.10003620450073
2200,174.98182808566486,190.00732742041097
2201,169.95926638801222,168.0226879040584
2202,165.933089583961,180.16552843679622
2203,137.8754924446034,161.94156998082073
2204,196.2408094076112,158.113488089508
2205,183.27907297504998,157.51193584028218
2206,174.7048245971311,149.5773021434423
2207,186.56939854324847,188.19529500475406
2208,152.96800864881672,199.6800327999007
2209,224.19943803346231,155.05123337649835
2210,148.0664462042839,163.73678308336846
2211,178.84402460012114,157.0237363029011
2212,163.80764825364017,161.48317269042778
2213,145.4063550476182,163.52801009559246
2214,158.69081863255786,182.29496653737223
2215,208.39087105640493,174.33925991349417
2216,143.96654719411228,178.00729091433755
2217,134.59861818874532,194.1626627442165
2218,176.54634210535556,181.44121370338036
2219,202.21435380607954,182.8344880080384
2220,164.98326207612138,178.8415101430257
2221,204.98318836639874,201.99411688130695
2222,220.78686361784546,148.4121528755316
2223,143.5216720026981,140.86659477208022
2224,161.38716132865545,149.14028961652613
2225,162.20306955757349,159.1099880424888
2226,179.03683449390923,151.84081049775986
2227,192.5018273696756,152.088357551469
2228,154.66917646417335,130.47064626385375
2229,161.58067280103887,192.40482908692064
2230,200.42921759292727,109.6986294880496
2231,147.03401978497152,158.2036319780924
2232,174.20842632783882,161.93949317165422
2233,169.39739760384813,192.28263422853493
2234,175.07330590980428,147.66590261162156
2235,164.52337369966057,159.8295760869153
2236,187.75366976068554,129.89434835946395
2237,172.35732653343024,159.14427881635388
2238,139.17737050607346,140.97383878483802
2239,149.82647718039752,175.29344310323037
2240,160.29423832394463,163.31744871131843
2241,188.996088772026,193.84363794995224
2242,159.27546846217197,190.76636662544612
2243,169.82198194158346,168.94999733707976
2244,160.14892022344551,139.3409546617321
2245,175.66887240701126,161.3269324161858
2246,177.07831120052623,150.17885623443811
2247,182.5124927468665,185.89159213343538
2248,153.12561637407802,153.85847147335866
2249,187.00693714793385,174.14302005361404
2250,168.90292900200933,161.82306343651067
2251,183.35223891215503,136.2031540070541
2252,195.8148851477555,156.74038867548413
2253,156.70435867539499,163.3474814411432
2254,159.08090006798002,185.3945467097144
2255,168.078705496609,196.25508537272455
2256,192.31915602655917,153.87628105618825
2257,162.5270185813192,120.28531174055351
2258,183.03912274542137,212.59912595031267
2259,167.36443928637556,192.52240719220092
2260,197.4350545475531,185.5203883407279
2261,145.78898203803155,214.42500919230125
2262,192.04702032505782,145.15928169222994
2263,151.6834857218355,153.21344331607543
2264,171.85581597198416,196.49653199897185
2265,193.08334316495535,154.7904526735261
2266,166.27872246319944,158.20125006947015
2267,163.2375398704359,130.99690906005392
2268,156.24047469787874,129.92500889134274
2269,185.106009352461,154.06905878115103
2270,196.0944065273988,154.8094335891234
2271,142.79732182936016,177.6927025277716
2272,197.4427225074603,204.4534143910253
2273,185.77988038861244,165.160179654911
2274,165.88107366752578,165.8647289458865
2275,103.78926587227517,192.7875452989302
2276,170.42563582812116,146.2625982604991
2277,166.3099633156755,145.6738923335511
2278,162.0313060233992,180.43647266626837
2279,168.92253071789156,134.00374612751406
2280,177.65313690301633,166.67269485111893
2281,166.5963355482195,163.2213706997295
2282,163.38514513614868,165.40334341871898
2283,161.10178230242107,133.1144617110572
2284,170.3617106732206,169.36458140544565
2285,149.380612885419,207.10602121929736
2286,189.49995058906043,195.0085414974801
2287,190.7706389567459,161.13405209464062
2288,198.39032317657453,140.33628367421707
2289,218.1013870611865,154.85618870079406
2290,209.20235653185784,180.6769181337507
2291,156.96213784000037,173.6163548954847
2292,169.58287120203437,210.4097939102485
2293,173.27329926987528,160.8739279676693
2294,193.5964923928584,161.60340244303634
2295,169.21852662352453,182.75996828812407
2296,136.5677077518614,197.7436922305139
2297,164.89793782579204,196.8440062142667
2298,179.49912540267465,151.02369124870143
2299,216.45465027935848,150.68378174833092
2300,151.9365839812003,154.8802140450023
2301,161.19906272045142,142.09768603811074
2302,167.04169623177793,131.3207328332186
2303,136.81539869508575,127.08736230534923
2304,207.7812516813421,136.7713781446742
2305,151.12916015097622,170.17260563794247
2306,172.31597831907789,100.18449838057354
2307,178.6669997366039,162.24125054740443
2308,163.77669527805574,159.21314006754426
2309,180.55112867062144,155.690623968515
2310,136.4331189228938,140.45713161954995
2311,170.950411172275,157.6109705564206
2312,164.89730355104402,199.75670160564357
2313,191.3216566906269,127.05493601036336
2314,154.55617155362796,166.74117599736186
2315,170.4804667133608,123.6020832187214
2316,148.967961916856,162.17460272358605
2317,146.70539690362997,199.5977095244662
2318,179.02404061635,147.804544372149
2319,160.83906611572385,135.53240908447967
2320,182.46134177744455,180.82806058985278
2321,135.18681614586478,136.01335439232332
2322,173.9403996435714,178.9559869924094
2323,161.97102707946704,202.0659783070608
2324,189.56427433151708,146.51677625697164
2325,215.35805645278575,121.66155294892376
2326,167.52836699004226,146.3208469042695
2327,173.6987886460739,163.4626872832551
2328,153.8566128963615,158.33144017708918
2329,193.20912438563033,147.05408677083102
2330,180.4432116953914,123.50871163337835
2331,179.02075399071666,107.65715171671717
2332,179.05492492496126,166.73303686267263
2333,169.888140798457,189.54048977535876
2334,133.80252711451146,163.73464108195245
2335,170.48163616484894,117.84435373269316
2336,143.23986001948285,168.7391219812934
2337,178.19564683126683,162.50896619643
2338,167.87117485446512,153.75055958632066
2339,195.9832694501513,154.87798921227076
2340,142.41146919981242,152.50598971038312
2341,166.20304043749408,118.7783996700721
2342,171.92606702726493,158.29123701402742
