,Unnamed: 0,esp,por,swe,fra
1196,1196,152.10624501570538,193.7511427536652,139.16674057032074,178.35256097023384
1197,1197,191.1714477622927,170.28887622928693,213.7338028745289,135.27071319608075
1198,1198,207.3145839037626,162.41803126268152,195.5581059057456,142.81582929202239
1199,1199,191.7294360657572,168.66515332665793,168.9558327377675,183.93446987029424
1200,1200,208.28892921359613,173.41485278486442,203.45811108706522,185.76341154145504
1201,1201,166.84248549404742,140.39424089796643,185.73907713110498,130.4861652072496
1202,1202,170.60184224055433,156.69153170167232,185.59230116816164,138.55890394373088
1203,1203,168.5977164468664,142.23892412421267,233.01741957273586,169.52599287686053
1204,1204,168.28667094465445,166.5866869697243,199.67577476260806,167.92314200516577
1205,1205,178.24476808293602,110.79585540800474,205.78584915850647,155.81935956563404
1206,1206,200.21623186244236,157.2459844299287,152.77489502325835,172.75942879862384
1207,1207,175.9813465379025,158.6282016278616,185.83916403073658,172.30664174502618
1208,1208,153.96401709467608,182.6969189829205,120.97662694803063,148.5444837237253
1209,1209,164.23119970280317,156.1496349031782,229.40988618062184,176.3961981490499
1210,1210,171.1756723125032,177.33509006734195,192.33989671181934,201.46699711746095
1211,1211,175.0209066744461,96.61241657512626,171.24086528270905,175.05801647787928
1212,1212,183.69213097787937,127.33141253228848,114.93929122483716,155.85789523091694
1213,1213,178.26416653285762,125.8190595991321,166.0421403903622,195.06771839213525
1214,1214,149.40885148130218,150.6366418318974,182.73360481431868,171.1978126182766
1215,1215,154.6479744548164,137.3388919670323,183.47261419272755,167.55609472295544
1216,1216,186.36382986878667,118.51357002662446,166.69515716671145,156.53557075338443
1217,1217,200.4485900603363,151.74881440468076,177.54002104813733,157.99547067865723
1218,1218,160.78912730404397,145.21513389343318,170.00508102974743,180.5444135089906
1219,1219,202.60904261009065,149.72604315773276,191.67070806429217,204.5782379192832
1220,1220,179.21629773426963,215.89834186137077,176.73860402315393,144.4526254622372
1221,1221,181.37489975344187,151.92552789488522,199.0787133005394,187.27054572331676
1222,1222,120.46953413043929,152.12351081111433,182.7014936009974,194.21274961288165
1223,1223,169.05563237610326,203.68775780798023,167.84812418319254,190.80760253313252
1224,1224,155.38552276096078,174.22106319989874,179.65859604706318,166.79766017986637
1225,1225,145.19720308017492,159.65194600195204,158.00839413448847,193.94297670209988
1226,1226,181.4949342713915,172.81224858924256,135.83208438345437,162.40998357945847
1227,1227,191.9327308827179,126.27437026830302,186.22213515040806,179.36076122571572
1228,1228,199.9788185468036,160.71648209069795,165.30805882688176,160.42466249932681
1229,1229,195.5492974153007,150.79335687930458,162.8779584302294,162.60876369998496
1230,1230,221.584769540341,168.49546330079295,143.12693441141906,189.98868631091324
1231,1231,175.5813808517363,155.64311845472344,183.03845404596595,196.95030507141257
1232,1232,163.90057497230617,171.47418988855094,218.00110099206302,143.12522908808282
1233,1233,177.75772901441476,143.85553953736198,209.77311285343006,169.09921884909906
1234,1234,178.10724578741898,178.85872331873486,130.94713112376235,158.64263372561655
1235,1235,167.40812560941,174.18408105193552,176.54934748791382,214.18102185673897
1236,1236,151.71782644752074,145.9726541539642,199.5147574148872,156.0233048162645
1237,1237,205.24053479068192,168.80354549169266,174.9887222680718,179.34184277284697
1238,1238,147.2029312725695,147.04571205612666,190.85247921833775,172.12202003109994
1239,1239,164.098522971341,171.47384592317346,187.4199483227085,148.50479795666632
1240,1240,143.28780775141982,122.8420138905629,158.4363553293448,142.97486081046213
1241,1241,172.80928106691687,151.40953757495151,192.88022220065739,167.48836231255123
1242,1242,163.19992419732685,165.97753952791714,166.6766073856522,177.38357223183348
1243,1243,171.9690141808757,168.8151261871334,198.15741534560289,154.008668743586
1244,1244,146.69918350437231,152.62652816346957,164.0864357422662,188.64754131813012
1245,1245,187.23007801485036,148.7254233253413,177.93035752036263,172.8966285819808
1246,1246,197.0882508790094,178.17752987059615,164.5919578287632,180.75655671573926
1247,1247,164.20350345775063,135.67708908909398,192.82193270971948,154.8456939911223
1248,1248,185.85033310356556,175.29364619438033,166.27424938361264,180.82426808794958
1249,1249,185.07876990082505,153.11909210583713,201.53311879774415,172.8610160297583
1250,1250,142.0996578482295,167.91939674345753,169.96620024994957,185.131673905902
1251,1251,172.64882746444124,179.57046354092722,152.8919587490757,181.75834903567886
1252,1252,170.2734229944668,182.0969638367212,140.59540361803545,155.8990136317851
1253,1253,144.84185933554656,195.91233111361925,179.95628507776394,138.33356418956035
1254,1254,134.62806898991673,182.9328981218201,236.09244799037253,147.49620473213707
1255,1255,164.01830900079534,158.7961257538717,170.9432149442885,196.845679063575
1256,1256,158.99423426938125,160.1603705022374,199.67624214931502,173.31169040790022
1257,1257,170.131331097462,182.9945751646011,206.3651359277676,134.36090087258364
1258,1258,194.83601998238376,119.49864938592764,189.17543708755284,179.79940642127707
1259,1259,175.68432237799271,175.11161970640643,190.91592369391037,154.0425747583272
1260,1260,194.94494823733592,177.45536680525083,230.9585389014767,163.3463036104328
1261,1261,157.83794220420003,146.7600023726946,168.05029608424059,195.10856096810548
1262,1262,153.6865497841079,188.71016666158505,174.81301490917127,150.1608326443001
1263,1263,163.05241609976247,193.7698059880939,141.08763354256723,181.46335559679991
1264,1264,165.28668955797207,192.89852804995516,160.6303471720057,169.29772215601074
1265,1265,146.86736877106546,130.25151774114428,222.19895500460316,192.86900073456368
1266,1266,205.00199472615168,198.30282562523828,142.09224678340738,174.09552179256056
1267,1267,146.70546722062403,149.8716249625179,193.6682189316347,158.56063210428607
1268,1268,184.23902965434996,167.5641964616705,189.36599809001999,183.2714712326377
1269,1269,183.17939612664617,163.67756862903596,199.36017734988624,167.7501872049573
1270,1270,187.287930633956,205.7270650883763,222.17063746304217,170.7525597490608
1271,1271,159.36454646490674,184.58692971030248,201.48081838563837,171.03274616218962
1272,1272,177.18461310347465,203.6539607189278,168.27235906315298,189.84120458503676
1273,1273,204.76193785968312,188.69540202976103,175.26154550211328,184.63081815034076
1274,1274,159.03591265466852,162.30602610036067,192.47022554965906,170.95220264820702
1275,1275,179.56395017619772,158.9084541819208,184.7417092050135,153.1790555456692
1276,1276,188.0235953467666,113.53797807470336,181.0432252632659,165.92644169530462
1277,1277,160.24239157801827,211.4516768755876,190.41384939028143,150.35838980495112
1278,1278,181.86923069886237,142.6208534972243,199.1991556563195,152.1153500460158
1279,1279,146.41010945365144,143.85051603570582,210.986234676209,153.0344086578251
1280,1280,198.38021867577712,166.9068962431533,250.61090769397885,167.1082827692215
1281,1281,203.1713187773596,216.3466017650516,196.79936583196599,156.98514315834953
1282,1282,157.86017638532013,183.79701896127892,213.95567773299652,162.43603199481709
1283,1283,179.6766179484287,143.22289614716135,147.22770252397106,158.68645412770348
1284,1284,157.00047442026917,129.5344192022198,146.899837759021,158.05436000173114
1285,1285,165.29457090632468,127.61843845369712,177.24461750559112,161.58431368661266
1286,1286,161.58661012730366,189.77756160090505,164.00832573288488,181.88043450766637
1287,1287,163.54906182576948,211.85675090805876,235.7499433660948,170.76000561389455
1288,1288,172.72959754384345,183.4136712307402,182.76313074892713,190.55190092878763
1289,1289,121.97166011318228,167.63967990415952,215.07904459364318,188.5377240536338
1290,1290,153.93608508384645,169.20532600071925,225.38944084146652,179.77370004633713
1291,1291,165.42978214907237,152.54875289282643,223.66952572075644,175.71701153006745
1292,1292,153.78286381527624,138.24088933629173,172.44728274884457,200.13499676071797
1293,1293,146.6615770165951,181.2079107830764,200.24481929076973,149.4699581745975
1294,1294,176.25815257579382,206.53803235807032,173.54817263317315,192.35390039130021
1295,1295,195.8358186526164,181.67697138319983,181.9997822910494,181.68983647057752
1296,1296,132.34705347351837,181.74176912561248,189.88515981625397,168.38237715630535
1297,1297,162.55068647832724,188.88146543018783,200.22416839018956,146.72975794974528
1298,1298,177.77496863060117,153.00408404125665,151.8009636112042,165.0288261884881
1299,1299,185.25616075775895,180.08093785185957,201.74848690857226,155.80418940620504
1300,1300,174.62148921405128,194.4342832701087,196.45340716130156,164.76026395868388
1301,1301,172.9152155342233,161.00929851316636,189.8936534860254,182.25738940228817
1302,1302,145.75286837164182,140.88968476368828,157.37965326921827,162.46344178142115
1303,1303,197.63157893341997,184.3152961538783,194.38449633866446,151.06417584609355
1304,1304,164.27382497919027,172.00042049470366,190.94368242236632,172.77831430850458
1305,1305,173.16345313240126,170.02138540872414,162.30143624418855,181.3635158932431
1306,1306,155.402591147568,215.56073717071448,162.02640705297534,146.0520008569094
1307,1307,180.677776502038,150.77927184226365,153.0221844246954,154.50703406740686
1308,1308,164.7371551540121,161.98575951209094,157.93104629174496,167.44176887642786
1309,1309,139.81196096236062,177.80704323964406,151.77612758890825,184.61157715368338
1310,1310,183.368180605656,177.44681037951332,188.59318213279874,169.87485297143425
1311,1311,199.70684218594693,155.48858923578408,194.9027304767368,134.30676337593744
1312,1312,177.65892270891854,188.63359435953492,199.13340644213588,189.58144787843128
1313,1313,141.95180762283417,163.6912578983987,217.7717457063015,168.40334375123965
1314,1314,202.2846853143068,170.1592923972586,216.03750386979527,194.80557604581355
1315,1315,156.65984628171972,175.32146297401547,185.4289429833874,224.34630065963069
1316,1316,160.82103734280273,163.75259251640844,196.9642587326398,179.78360842763462
1317,1317,167.50122100788292,175.25316028032216,179.73247486065154,177.36460632600085
1318,1318,204.33075587847043,182.5533736375996,202.25744440977718,162.752472671055
1319,1319,169.54923369572464,170.9158312742781,224.5089834132342,166.44615791231482
1320,1320,130.15488151328904,152.6646370455977,182.4412658246587,157.7306700505564
1321,1321,157.03776487772268,200.1257479222076,198.53848474890015,192.72324791688766
1322,1322,171.08976285589875,130.8374324603986,195.04715612346192,161.70539205294435
1323,1323,190.51904676621228,173.82126746352296,209.94891205429943,137.14213741159966
1324,1324,149.94209518119027,167.369887771313,192.28321419373685,168.17535438690342
1325,1325,158.29345078054325,173.51603286771407,171.07590006466782,168.5684342607692
1326,1326,195.1218912239457,193.68757142458145,185.10378840927746,175.32157514447204
1327,1327,173.52794465784729,146.24092951602884,202.9301554342903,183.69447415911432
1328,1328,171.21752281545133,180.76024040493684,166.77637123676874,175.5525692534361
1329,1329,197.77173548550329,156.01256132159514,191.25230280602722,143.3495766662027
1330,1330,144.22666580867104,172.32462301123968,124.84949722026059,187.99581577772705
1331,1331,151.563341565463,144.74500279287554,173.09533242826427,221.1750763183719
1332,1332,154.93477643403642,142.87302574770098,160.74273167223745,144.68222169092024
1333,1333,146.10980895087806,209.92849933154096,153.5060971490582,164.5813806452316
1334,1334,178.31035087748734,144.07316161497693,205.56516439165674,148.4670326892293
1335,1335,171.93560685788302,191.0739272411544,152.0131069109293,141.66974703338002
1336,1336,171.51694459344256,177.6650489766599,183.85770556773414,133.05637378104154
1337,1337,218.7354521493512,143.8563851339863,171.76603304936583,166.25280234496833
1338,1338,161.75588990157215,152.21917401363564,234.77447591427023,193.26624637723125
1339,1339,162.99947860122074,185.4355386223088,169.8617871581087,175.50478779736378
1340,1340,168.1071314546027,132.0775611351654,192.91110762687046,193.4530022832408
1341,1341,168.73233971632305,147.85776108425642,222.37772506513116,197.75085491096337
1342,1342,167.6751150779268,135.241204629982,200.39511582387422,165.48357201640212
1343,1343,164.52308191929376,167.0942604571952,172.60238561419376,178.9298683105876
1344,1344,154.562558436316,150.3119973476727,235.88658407359628,161.9279576923614
1345,1345,184.53694769006097,123.0889259383703,138.4022727338346,141.41607642368427
1346,1346,190.4249578281114,173.36533929080232,187.3878974530313,172.8735098657375
1347,1347,195.0131875841202,178.8708851325694,190.82910614007616,175.50387090619338
1348,1348,143.06269415199384,171.15757946739012,191.81061364732247,149.99291945949574
1349,1349,151.81711401048838,157.03266698676913,196.7346915496241,172.450511963097
1350,1350,154.13833459941452,189.30536361570955,180.04468010325738,149.24514947091544
1351,1351,169.34502914494703,171.6656683809023,158.1373956818066,195.82251197031889
1352,1352,174.33200780411403,180.06280491863367,219.39727272087563,181.28578769401523
1353,1353,187.1387447233662,157.04175471250446,206.5392817610405,171.72379735854244
1354,1354,165.52000315906355,166.1661017032387,188.684287578282,177.8452305968195
1355,1355,175.83328357896616,153.57452459036668,156.11397653566132,169.09794085416607
1356,1356,199.27197701135185,163.56991421918303,211.6407303223356,177.65403975345689
1357,1357,148.05525470813788,190.42229471588865,196.12761490321756,135.00762968240193
1358,1358,174.52243094713307,173.53723840893394,189.7065633323902,234.55128412854384
1359,1359,139.25388743340426,171.7668718372218,182.6891079381275,162.6739417762882
1360,1360,192.5730790160884,195.25920221140424,168.37817023142864,183.2909892897777
1361,1361,201.52262754971005,197.79503797898548,186.92569618711642,180.0382036717532
1362,1362,178.6655939171158,169.70175966972067,176.75925192503408,180.2280056504802
1363,1363,190.1228216981556,223.0723975561539,201.88006355283608,148.7076856008252
1364,1364,133.57064588466338,176.31820890758857,113.9747327116105,155.85196038119972
1365,1365,201.72998810463525,201.98360466170595,214.45062906279296,171.4531843085897
1366,1366,191.81497814917608,148.66328890730315,130.14810770751262,156.21667902444867
1367,1367,159.5593480940159,170.45439931656463,157.34809953879557,122.4695073586925
1368,1368,166.78481607327151,195.6297835702391,212.97071821877407,188.37741391351452
1369,1369,174.36731155546852,174.1043195860743,181.6298859287119,199.2108534984054
1370,1370,187.1937404035481,166.6728862939046,198.06380533740182,184.6243713938627
1371,1371,178.74153823090782,179.4885819498707,191.1433910376083,180.48358138855633
1372,1372,161.95088592254274,144.88600320436103,225.4348905688956,168.45205025239582
1373,1373,197.42066904306225,196.68918145269063,210.49446568460303,142.86481302040062
1374,1374,158.95311200163903,153.2059266972792,185.4385378241864,178.76745394060802
1375,1375,188.63574798731597,175.3159987020356,179.83813245680028,142.84067499283168
1376,1376,172.5636179611489,178.6395766261504,204.8386921755091,175.53800630162576
1377,1377,148.82194543991938,195.9034310852022,197.35221735963222,169.05317466035822
1378,1378,162.357277910684,215.69556724059075,187.78682999525864,172.82844160648938
1379,1379,171.70031246476853,169.1651177939971,201.15157625722642,143.931618043141
1380,1380,174.18764647317678,154.75169656725234,159.244150833833,156.1193009396817
1381,1381,181.52526758816424,212.7784424371964,216.48769917587927,168.48794599321423
1382,1382,177.0413001726215,155.51396834625703,161.8672421391481,167.48680435345673
1383,1383,195.8349766382712,203.19270858021872,154.79893494502068,150.13934176530077
1384,1384,188.70105968659465,168.20716075278776,165.35619788654583,206.349861003863
1385,1385,187.5984890740752,184.97707166578505,176.4716114482368,176.30621294871347
1386,1386,159.3605975514401,173.57436593016035,196.9520545190981,180.08636020817704
1387,1387,193.01669895324213,162.45173546834246,168.1966206436298,150.6273770815231
1388,1388,159.59644656701118,144.34224323106753,210.6090295998956,170.42251586247428
1389,1389,146.1700459743805,200.88591555391145,212.8525039324716,163.1211669005076
1390,1390,180.1248667216908,139.97885674116256,162.83513927742933,143.2518970565003
1391,1391,152.08109228211157,142.22106193762164,182.41045887377743,152.49456779189032
1392,1392,187.3487074573721,152.45180800016007,182.72603336047717,166.04314603349107
1393,1393,161.41165571403022,157.8726909275202,185.19288892971576,186.1297282666938
1394,1394,140.03518245095628,200.68501233971224,170.4253699226502,164.4125921041993
1395,1395,169.44969827246837,171.5041545018628,204.79324164457643,197.87880221640654
1396,1396,123.3049981921246,147.74517173291807,229.64044582347452,141.38864448764986
1397,1397,167.3595271623798,160.21069157203286,183.96021279446384,130.21918741755067
1398,1398,161.51831788176537,181.68579302861735,184.50353342159244,167.97594501080354
1399,1399,179.0237382738854,161.2567461274721,155.70733060517802,198.692134906871
1400,1400,163.84264577958447,135.13538493673764,175.89254423290487,189.5362163011919
1401,1401,144.59481339448098,179.12583562821266,133.252822453797,178.97084481523734
1402,1402,204.79697481455707,142.3483871753953,213.34938497853375,143.37134940709979
1403,1403,159.79143487483785,165.1151655798189,176.91612236648623,176.4558284059104
1404,1404,220.0723169635148,173.26542372395946,198.89461138876402,163.69835954575652
1405,1405,176.0291912104742,155.1492007896129,211.91169963986755,170.02912290133818
1406,1406,199.5491707622877,138.20970636983293,143.56334223949045,164.8071510343838
1407,1407,197.25999150392852,165.02431095893942,189.68426201824056,164.28043488842857
1408,1408,182.4246922333708,173.64799671901488,209.8502839295022,188.63399199864747
1409,1409,167.67066729170352,133.04753362277654,194.17765523382698,155.3901199765641
1410,1410,153.74994043127666,172.39000291399938,198.37319079148682,177.5857141464052
1411,1411,165.18814604409448,164.39349776190866,178.50149630557704,187.96950050258567
1412,1412,175.28920807121509,156.67603646818017,220.75825566903958,174.02573571202856
1413,1413,165.1487579301668,183.2228990782981,160.3387038328852,146.11087256819377
1414,1414,178.4148602637904,123.37029839863014,196.94117919069606,176.77697875634158
1415,1415,184.39618941383907,115.12449578612282,151.81376334538513,143.0176857819827
1416,1416,166.56067793587138,185.94141565032095,177.1883869573447,179.03944085325875
1417,1417,172.0468241634324,151.44883029452757,172.1143244200123,195.3435765657467
1418,1418,197.34019003321893,162.81810180877272,200.23125956483176,147.44299772130015
1419,1419,200.51371206638444,159.57907280969494,187.48353006132044,181.96089712681052
1420,1420,136.70258117888676,162.59969242166673,146.27172604601802,211.47024838180613
1421,1421,161.76848852413323,157.86155076826682,184.69960588979282,128.49589338363324
1422,1422,179.42141212900705,156.10406905662143,161.34410144229264,179.7681402357734
1423,1423,138.25144352707727,146.51172083286883,204.30986955309342,135.50687205485914
1424,1424,172.03402357649867,129.725748050494,217.86038195459827,171.4254202217767
1425,1425,192.7388852522556,166.24289837568898,195.79285737047175,190.10796441966286
1426,1426,153.0088393911421,178.54968125414717,138.21201463165448,160.77403958687427
1427,1427,194.02477303042068,114.5789018023221,158.8945397733502,198.86675771023167
1428,1428,177.96278470400904,193.38647986809949,148.2808274589954,174.61706970837074
1429,1429,156.40578485254886,171.73045383082464,175.27628822736213,160.08274016186436
1430,1430,167.9135891426043,173.20067201034257,123.71818806210857,170.34008698811405
1431,1431,207.1344639792057,141.5221673165476,168.10615671390386,175.17431736771715
1432,1432,168.35953073149483,167.2161448550202,182.62961038131462,143.4125088479155
1433,1433,183.4313283610108,141.8687630738493,172.10188790514368,180.29172007539267
1434,1434,181.9606078340124,154.62394747627505,231.76954366193107,157.2507492750459
1435,1435,154.88957464010565,183.3458495820475,226.96841290916194,148.6071753200386
1436,1436,189.32615326687937,163.6294454597323,173.54992898089327,206.36965771588663
1437,1437,179.4641507966923,176.92016104331165,171.03501185245872,180.9998128103442
1438,1438,187.14307302030343,131.96872648126885,218.2684288280335,160.34219364582643
1439,1439,154.66687219314576,203.22280693474596,176.30314805252672,167.8408995466327
1440,1440,132.89767494507493,196.63717135825948,184.89190097153968,158.18997579542426
1441,1441,160.54785199018758,231.7626378959125,209.49337530380964,185.77209316677275
1442,1442,155.37806227453726,172.34353719784585,230.61809464296726,200.2522814342519
1443,1443,164.2913287741565,168.03414998525432,165.81234146038926,164.66339227667527
1444,1444,192.3533252226067,156.94989260256315,179.5667284531751,163.6745834611167
1445,1445,186.7523074546788,158.10693553522452,195.2565177839507,160.73789496296178
1446,1446,161.17249911724213,135.02437509427895,178.92096356903292,186.1611290246681
1447,1447,177.64242815307193,177.47489347638455,196.1286257538694,168.18876223488664
1448,1448,144.07624205288496,155.0067345841123,152.59977418446888,130.86513529543925
1449,1449,189.8019900860561,161.27654694608924,178.7480532604672,189.81387321831062
1450,1450,156.25770766737406,170.64894095871253,219.1630146061688,175.19260853966557
1451,1451,149.71144374150944,162.13024573071291,171.44804220604038,142.11860002597237
1452,1452,147.1558833254361,151.96172045211298,198.53828233582158,196.04357923899414
1453,1453,173.0195249670464,147.49391491808754,216.5777769446872,180.3534456951146
1454,1454,168.0426505776217,172.83583396589344,198.4210956403746,124.35688261947502
1455,1455,134.47357857385026,187.87992801468715,189.17366005752896,187.08693740739957
1456,1456,151.33764748672115,184.38439108489547,174.91181653035744,176.60860154096122
1457,1457,171.14904929119265,131.97013190503867,179.7093979509051,175.63313317510728
1458,1458,181.95241890325883,224.0021617236459,122.74460236094316,184.39376275877507
1459,1459,185.4821555569905,146.4689819237875,160.1832746212037,164.14297584252864
1460,1460,161.77765142734864,154.48709596964292,181.3014464619885,157.33763925246777
1461,1461,211.2341212822081,218.3764581987915,187.22622239877208,143.66493676423218
1462,1462,247.17855805829845,122.26765847616832,185.94260087350574,166.57124341377352
1463,1463,174.95957058466504,193.0939454472509,198.0252972192599,181.37819112179582
1464,1464,165.81517576556132,157.91795258477913,187.97974500925864,140.9083697197314
1465,1465,179.4608089831068,154.20168146539874,189.54324508084636,217.63385601869928
1466,1466,188.6085053737932,175.7754641443068,187.62735646884434,167.93371260857722
1467,1467,165.6302968026974,111.53734518241852,172.79694622488046,194.0261245131074
1468,1468,192.58831331437196,165.63199219108245,181.44415758390554,172.2227727390497
1469,1469,157.5370716009436,118.1247948622667,136.44184583692868,182.94526973553172
1470,1470,198.50906964334624,162.42833373777,170.09284942596213,175.8518557078986
1471,1471,179.56353117480165,166.3289856952282,154.00114944246053,149.64912046922078
1472,1472,190.28872464894096,207.0853829150602,198.94018333486702,166.24699799421091
1473,1473,170.71609832913464,178.0063124586464,209.667472429508,197.57514201684387
1474,1474,173.7911448626769,182.1345892151301,190.8156619215885,186.4693301344801
1475,1475,177.28500812647698,193.81521496440047,162.43067669787436,147.35496191888834
1476,1476,193.0709238776583,161.30018139367527,158.5135229760928,180.6197820482367
1477,1477,162.34341566597854,123.5084083052254,160.84436805256485,228.69415073791941
1478,1478,176.0564498765107,116.19263068473956,143.73109115211207,172.67271806631888
1479,1479,136.55957337237612,200.39396301221228,195.976797058993,197.16064453316275
1480,1480,181.77468475234892,162.515204720801,150.61787299775665,167.14502229171882
1481,1481,193.3674139523693,176.3140215347925,210.80099256790538,170.2154053341013
1482,1482,167.8156884931078,172.38426778227455,213.60682338731152,215.3641190634567
1483,1483,159.83057154656575,154.61404409327088,157.2165136792339,160.6963268172278
1484,1484,173.16018809074978,194.87283061624183,123.2248166214869,161.343659318728
1485,1485,195.75714290297756,197.5070927686877,206.0039407543382,186.97107466713175
1486,1486,163.1703877319364,109.1232904137965,217.4464678248513,200.3910315731892
1487,1487,191.6597287808204,169.86681380315918,175.46200795852792,169.58552505354763
1488,1488,187.72660102826396,153.45506305863876,217.6874356512976,167.38999038174504
1489,1489,141.54970547423235,95.13959827999844,170.44850247963228,171.98348908398773
1490,1490,137.45797467783643,160.51054130343613,200.51401464254002,175.53567043702046
1491,1491,191.9074902429201,166.77311645418888,193.31248473267166,163.7980531161518
1492,1492,184.5923791927308,138.540602306185,165.3498192333557,144.98979244019944
1493,1493,195.96500395669332,212.13215466531423,170.56268911896564,184.986252898443
1494,1494,190.1314200749445,181.2035355203048,189.88688403605587,165.46528995718745
1495,1495,190.5737953755822,152.03026092000826,201.25162236135904,198.21417625571482
1496,1496,206.85380613392343,170.4597949144839,209.93171848320668,217.0201249064101
1497,1497,196.20366126905677,158.23727993715173,211.1111912233291,159.03872543532572
1498,1498,169.91850882691406,206.53170187801385,149.17725484938452,194.91042656059332
1499,1499,176.83346855529038,151.57624371374877,186.88876545796205,146.5991207501193
1500,1500,144.82231354622462,153.18590458686944,159.35882030152257,182.5127467258982
1501,1501,189.19862359149755,168.55318978233493,168.78932092515566,154.87509455580926
1502,1502,179.45037138637588,166.03283214133114,179.519424739489,136.3723327396669
1503,1503,132.376963850693,165.68514006405147,184.07029832606,179.52875559165975
1504,1504,174.16854342852912,158.3834676988747,155.79437737187405,148.25466706919852
1505,1505,170.98433598843272,135.74345955582734,159.0511884164434,164.6205847739324
1506,1506,132.2180749724233,147.596068109503,188.29642244623136,183.27273758261157
1507,1507,171.97310571559083,168.47476527050978,183.88122380077482,171.68310664267779
1508,1508,148.5588132465691,200.02938019893335,174.212625259134,175.82243103785157
1509,1509,144.75652053559756,171.35035527415167,190.01562457562457,160.1966866622785
1510,1510,161.07820521715948,130.3358040160433,156.34887089420934,157.27225717438506
1511,1511,136.879502333615,154.4164554043617,163.73236939941688,201.8863275333853
1512,1512,157.97106126300193,162.86066247275704,179.27105185963126,172.4739916517807
1513,1513,162.5035263135762,184.583624583213,141.26550583693341,184.5135116574403
1514,1514,185.4540218208242,119.09180592075222,165.21376755220115,161.9659659783543
1515,1515,216.59160374443957,141.6849766688322,179.26335126048588,168.0779357153763
1516,1516,132.36617322187874,102.12534966480652,149.12269574064348,189.2803375497998
1517,1517,161.97240036387356,167.30507018331485,215.84558140481698,137.04478197456018
1518,1518,204.0911697000101,135.1452391776581,148.50321923563376,170.84881269465959
1519,1519,201.6814511443117,188.16973104942187,187.42166455606088,160.4684677570085
1520,1520,164.37324089349212,153.15047052280133,183.52031577668697,159.7160700925576
1521,1521,163.0648252637013,180.53088006849327,161.91592468587103,146.50260629825158
1522,1522,238.9057501316517,215.87637486629967,161.2068495403998,187.1579851891554
1523,1523,165.90046942056384,158.58326407685516,167.99898052708232,174.08948073018715
1524,1524,184.1427248113526,135.82194347360212,202.87437955034733,177.46459398112512
1525,1525,156.09460252465124,175.51940442585118,200.82471482804004,167.59993908330767
1526,1526,146.99034669263904,129.37310017440106,182.65436364568487,189.3552746052173
1527,1527,184.33448105530425,167.77308373086709,175.7546495215721,150.37396550059998
1528,1528,170.01553565973848,188.98413870995785,213.8068691120626,170.87024053424966
1529,1529,187.9961467860823,149.8708291394735,161.33372238039556,178.117305932556
1530,1530,192.9997974805112,173.1139710018272,114.40762212868047,160.45188067881995
1531,1531,191.2412598993766,177.74327771576134,141.2873628585108,116.16542419713032
1532,1532,164.80771063256535,194.9378879721028,196.68519923697923,170.47203304857064
1533,1533,151.61783806296825,105.90914250218916,118.09512743586339,176.8490785976693
1534,1534,203.22673257431947,150.53039334705483,196.65480305186807,188.85680518377578
1535,1535,180.9596384578991,177.32216015811872,173.3215519422436,120.46243317084259
1536,1536,162.6963365117323,176.2232533923492,152.58803587835453,183.55404291831542
1537,1537,167.2692740330204,176.558539380355,140.50675242118842,176.79582816487857
1538,1538,163.8759266014297,155.4039511782794,167.58172574862064,184.0214923717911
1539,1539,176.771686002459,164.43786960947205,175.2148308014739,172.45506226196815
1540,1540,166.1808083314275,199.1279495656869,174.9746016267366,163.13740485404435
1541,1541,159.6444416025045,175.35179444626328,176.33921918710593,194.80611017090612
1542,1542,175.77453958818293,141.43544348728548,194.2065470588324,148.52470208055124
1543,1543,189.7286766672692,146.70583409423935,158.45223153150707,180.36570775115183
1544,1544,207.83152854156364,163.278193809744,185.06991088777974,166.82909245157197
1545,1545,169.35320768582957,130.8691725588389,167.7270383997695,152.86827976001862
1546,1546,152.69850100016663,156.7607393530839,197.92215118879682,181.019581741494
1547,1547,178.73279808693405,143.4921722191101,145.23869054021392,195.48730987746012
1548,1548,162.4165740643477,156.76467972487524,186.7537176909486,160.51178321627435
1549,1549,146.47238505488315,170.88409891824816,210.56695803471598,172.3649340078392
1550,1550,188.77623744657137,167.37680987190424,154.50283156093073,153.00745478912248
1551,1551,169.50303237936393,138.85107861335183,216.70981517605344,149.56096825162712
1552,1552,196.6129197462676,144.24931324851937,157.21836606919027,174.5123243958585
1553,1553,166.40222978476157,134.18863037528376,148.8393020358315,207.17952270384194
1554,1554,151.9307342579283,176.15720660912095,160.06902745084184,152.0633816475436
1555,1555,175.86608958414462,187.0791378878218,176.30724819919544,168.0194932652956
1556,1556,175.06183947485525,177.13344306994478,170.7812723147013,159.09003430901888
1557,1557,136.9006432989334,137.28290275634316,237.14366192772596,169.29543307240607
1558,1558,183.0252640749823,157.12534730345263,183.16216111318573,157.47410581305502
1559,1559,158.17449273276517,164.42169655506044,193.7545238484576,211.69625630632254
1560,1560,163.02655446834498,161.58229576367353,183.63788110321872,149.4455357878375
1561,1561,131.99943738431745,156.7784574722411,162.2960008266269,191.41529368475358
1562,1562,150.7929867035104,178.3901181400247,186.60222584715657,149.63823270748918
1563,1563,182.36842260995303,204.59530926137165,167.877676809207,127.61418179427031
1564,1564,184.3397691272108,166.60480575791192,158.27725906683833,168.8845143481523
